ID	PRIMER	ERROR
SRR1383465.275631	20100505_IGHV_left_10	0.0
SRR1383465.275672	20100505_IGHV_left_2	0.0
SRR1383465.275680	20100505_IGHV_left_33	0.0
SRR1383465.275706	20100505_IGHV_left_12	0.0
SRR1383465.275787	20100505_IGHV_left_30	0.0
SRR1383465.275775	20100505_IGHV_left_37	0.0
SRR1383465.275772	20100505_IGHV_left_38	0.0
SRR1383465.275865	20100505_IGHV_left_28	0.0
SRR1383465.275716	20100505_IGHV_left_2	0.0
SRR1383465.275802	20100505_IGHV_left_33	0.0
SRR1383465.275803	20100505_IGHV_left_35	0.5714285714285714
SRR1383465.275888	20100505_IGHV_left_14	0.0
SRR1383465.275952	20100505_IGHV_left_7	0.0
SRR1383465.276014	20100505_IGHV_left_7	0.0
SRR1383465.276048	20100505_IGHV_left_32	0.0
SRR1383465.276168	20100505_IGHV_left_43	0.0
SRR1383465.275966	20100505_IGHV_left_9	0.0
SRR1383465.276079	20100505_IGHV_left_2	0.0
SRR1383465.276324	20100505_IGHV_left_32	0.0
SRR1383465.276375	20100505_IGHV_left_30	0.0
SRR1383465.276524	20100505_IGHV_left_13	0.04166666666666663
SRR1383465.276026	20100505_IGHV_left_15	0.0
SRR1383465.276119	20100505_IGHV_left_2	0.0
SRR1383465.276531	20100505_IGHV_left_28	0.0
SRR1383465.276021	20100505_IGHV_left_40	0.0
SRR1383465.276146	20100505_IGHV_left_40	0.0
SRR1383465.276542	20100505_IGHV_left_3	0.7692307692307692
SRR1383465.276298	20100505_IGHV_left_10	0.0
SRR1383465.276625	20100505_IGHV_left_30	0.0
SRR1383465.276715	20100505_IGHV_left_14	0.0
SRR1383465.276348	20100505_IGHV_left_6	0.08695652173913049
SRR1383465.276471	20100505_IGHV_left_40	0.0
SRR1383465.276607	20100505_IGHV_left_13	0.0
SRR1383465.276527	20100505_IGHV_left_2	0.0
SRR1383465.276730	20100505_IGHV_left_13	0.0
SRR1383465.276553	20100505_IGHV_left_6	0.0
SRR1383465.276748	20100505_IGHV_left_5	0.6956521739130435
SRR1383465.276837	20100505_IGHV_left_35	0.0
SRR1383465.276578	20100505_IGHV_left_3	0.6923076923076923
SRR1383465.276645	20100505_IGHV_left_14	0.0
SRR1383465.276879	20100505_IGHV_left_35	0.0
SRR1383465.276930	20100505_IGHV_left_12	0.04166666666666663
SRR1383465.276769	20100505_IGHV_left_21	0.0
SRR1383465.276925	20100505_IGHV_left_2	0.0
SRR1383465.276867	20100505_IGHV_left_32	0.0
SRR1383465.276939	20100505_IGHV_left_15	0.0
SRR1383465.277046	20100505_IGHV_left_12	0.0
SRR1383465.277030	20100505_IGHV_left_2	0.04347826086956519
SRR1383465.277143	20100505_IGHV_left_38	0.0
SRR1383465.277218	20100505_IGHV_left_14	0.0
SRR1383465.277253	20100505_IGHV_left_10	0.04347826086956519
SRR1383465.277403	20100505_IGHV_left_26	0.0
SRR1383465.277154	20100505_IGHV_left_22	0.0
SRR1383465.277350	20100505_IGHV_left_11	0.0
SRR1383465.277439	20100505_IGHV_left_2	0.0
SRR1383465.277561	20100505_IGHV_left_12	0.0
SRR1383465.277602	20100505_IGHV_left_2	0.08695652173913049
SRR1383465.277574	20100505_IGHV_left_21	0.0
SRR1383465.276898	20100505_IGHV_left_12	0.0
SRR1383465.276963	20100505_IGHV_left_35	0.0
SRR1383465.277121	20100505_IGHV_left_2	0.0
SRR1383465.277196	20100505_IGHV_left_26	0.0
SRR1383465.277514	20100505_IGHV_left_5	0.6086956521739131
SRR1383465.277649	20100505_IGHV_left_26	0.0
SRR1383465.277681	20100505_IGHV_left_13	0.0
SRR1383465.277669	20100505_IGHV_left_2	0.0
SRR1383465.277731	20100505_IGHV_left_10	0.0
SRR1383465.277804	20100505_IGHV_left_2	0.0
SRR1383465.277845	20100505_IGHV_left_11	0.0
SRR1383465.277961	20100505_IGHV_left_2	0.0
SRR1383465.277761	20100505_IGHV_left_2	0.0
SRR1383465.277820	20100505_IGHV_left_43	0.038461538461538436
SRR1383465.277779	20100505_IGHV_left_14	0.0
SRR1383465.277974	20100505_IGHV_left_11	0.0
SRR1383465.278086	20100505_IGHV_left_4	0.0
SRR1383465.278061	20100505_IGHV_left_2	0.0
SRR1383465.278122	20100505_IGHV_left_9	0.0
SRR1383465.278146	20100505_IGHV_left_40	0.0
SRR1383465.277953	20100505_IGHV_left_21	0.0
SRR1383465.278272	20100505_IGHV_left_12	0.0
SRR1383465.278369	20100505_IGHV_left_26	0.0
SRR1383465.278518	20100505_IGHV_left_2	0.0
SRR1383465.278339	20100505_IGHV_left_26	0.0
SRR1383465.278459	20100505_IGHV_left_2	0.0
SRR1383465.278437	20100505_IGHV_left_28	0.0
SRR1383465.278438	20100505_IGHV_left_14	0.0
SRR1383465.278540	20100505_IGHV_left_43	0.07692307692307687
SRR1383465.278570	20100505_IGHV_left_26	0.0
SRR1383465.278626	20100505_IGHV_left_2	0.0
SRR1383465.278610	20100505_IGHV_left_2	0.0
SRR1383465.278721	20100505_IGHV_left_2	0.04347826086956519
SRR1383465.278627	20100505_IGHV_left_2	0.0
SRR1383465.278842	20100505_IGHV_left_2	0.0
SRR1383465.278907	20100505_IGHV_left_14	0.0
SRR1383465.278868	20100505_IGHV_left_5	0.0
SRR1383465.278950	20100505_IGHV_left_14	0.0
SRR1383465.278844	20100505_IGHV_left_32	0.0
SRR1383465.278980	20100505_IGHV_left_14	0.0
SRR1383465.279023	20100505_IGHV_left_13	0.0
SRR1383465.279040	20100505_IGHV_left_35	0.0
SRR1383465.279077	20100505_IGHV_left_2	0.0
SRR1383465.279064	20100505_IGHV_left_10	0.0
SRR1383465.278815	20100505_IGHV_left_2	0.0
SRR1383465.278955	20100505_IGHV_left_40	0.0
SRR1383465.279057	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.279158	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.279174	20100505_IGHV_left_6	0.4782608695652174
SRR1383465.279208	20100505_IGHV_left_30	0.0
SRR1383465.279232	20100505_IGHV_left_2	0.0
SRR1383465.279315	20100505_IGHV_left_2	0.0
SRR1383465.279284	20100505_IGHV_left_2	0.0
SRR1383465.279322	20100505_IGHV_left_32	0.0
SRR1383465.279347	20100505_IGHV_left_8	0.0
SRR1383465.279359	20100505_IGHV_left_22	0.0
SRR1383465.279506	20100505_IGHV_left_37	0.0
SRR1383465.279530	20100505_IGHV_left_43	0.0
SRR1383465.279546	20100505_IGHV_left_2	0.0
SRR1383465.279609	20100505_IGHV_left_13	0.0
SRR1383465.279632	20100505_IGHV_left_2	0.0
SRR1383465.279442	20100505_IGHV_left_11	0.0
SRR1383465.279729	20100505_IGHV_left_10	0.0
SRR1383465.279778	20100505_IGHV_left_8	0.0
SRR1383465.279740	20100505_IGHV_left_26	0.0
SRR1383465.279808	20100505_IGHV_left_30	0.0
SRR1383465.279814	20100505_IGHV_left_2	0.0
SRR1383465.279646	20100505_IGHV_left_2	0.0
SRR1383465.279878	20100505_IGHV_left_43	0.0
SRR1383465.279712	20100505_IGHV_left_10	0.0
SRR1383465.279776	20100505_IGHV_left_33	0.0
SRR1383465.279782	20100505_IGHV_left_14	0.0
SRR1383465.279912	20100505_IGHV_left_2	0.0
SRR1383465.280045	20100505_IGHV_left_13	0.0
SRR1383465.280072	20100505_IGHV_left_10	0.0
SRR1383465.279860	20100505_IGHV_left_14	0.0
SRR1383465.279949	20100505_IGHV_left_13	0.0
SRR1383465.279966	20100505_IGHV_left_14	0.0
SRR1383465.280065	20100505_IGHV_left_14	0.0
SRR1383465.280103	20100505_IGHV_left_32	0.0
SRR1383465.280102	20100505_IGHV_left_38	0.0
SRR1383465.279935	20100505_IGHV_left_22	0.0
SRR1383465.280057	20100505_IGHV_left_10	0.0
SRR1383465.280074	20100505_IGHV_left_40	0.0
SRR1383465.280195	20100505_IGHV_left_28	0.0
SRR1383465.280237	20100505_IGHV_left_16	0.04166666666666663
SRR1383465.280200	20100505_IGHV_left_2	0.0
SRR1383465.280242	20100505_IGHV_left_38	0.0
SRR1383465.280301	20100505_IGHV_left_26	0.0
SRR1383465.280342	20100505_IGHV_left_35	0.0
SRR1383465.280334	20100505_IGHV_left_13	0.0
SRR1383465.280370	20100505_IGHV_left_10	0.0
SRR1383465.280365	20100505_IGHV_left_14	0.0
SRR1383465.280347	20100505_IGHV_left_3	0.0
SRR1383465.279946	20100505_IGHV_left_26	0.0
SRR1383465.280196	20100505_IGHV_left_2	0.0
SRR1383465.280320	20100505_IGHV_left_45	0.0
SRR1383465.280344	20100505_IGHV_left_30	0.0
SRR1383465.280348	20100505_IGHV_left_45	0.0
SRR1383465.280397	20100505_IGHV_left_33	0.0
SRR1383465.280472	20100505_IGHV_left_41	0.0
SRR1383465.280447	20100505_IGHV_left_2	0.0
SRR1383465.280633	20100505_IGHV_left_2	0.0
SRR1383465.280635	20100505_IGHV_left_22	0.0
SRR1383465.280704	20100505_IGHV_left_26	0.0
SRR1383465.280810	20100505_IGHV_left_12	0.0
SRR1383465.280430	20100505_IGHV_left_2	0.0
SRR1383465.280476	20100505_IGHV_left_35	0.0
SRR1383465.280650	20100505_IGHV_left_14	0.0
SRR1383465.280732	20100505_IGHV_left_37	0.0
SRR1383465.280870	20100505_IGHV_left_2	0.0
SRR1383465.280677	20100505_IGHV_left_2	0.0
SRR1383465.280725	20100505_IGHV_left_38	0.0
SRR1383465.280809	20100505_IGHV_left_13	0.0
SRR1383465.280918	20100505_IGHV_left_25	0.7692307692307692
SRR1383465.280917	20100505_IGHV_left_35	0.0
SRR1383465.280988	20100505_IGHV_left_2	0.0
SRR1383465.280933	20100505_IGHV_left_2	0.0
SRR1383465.281087	20100505_IGHV_left_12	0.0
SRR1383465.281166	20100505_IGHV_left_13	0.0
SRR1383465.281125	20100505_IGHV_left_40	0.0
SRR1383465.281167	20100505_IGHV_left_6	0.0
SRR1383465.281138	20100505_IGHV_left_6	0.0
SRR1383465.281173	20100505_IGHV_left_2	0.0
SRR1383465.281235	20100505_IGHV_left_15	0.0
SRR1383465.281259	20100505_IGHV_left_13	0.0
SRR1383465.281105	20100505_IGHV_left_2	0.0
SRR1383465.281168	20100505_IGHV_left_2	0.0
SRR1383465.281181	20100505_IGHV_left_17	0.04761904761904767
SRR1383465.281270	20100505_IGHV_left_40	0.0
SRR1383465.281446	20100505_IGHV_left_7	0.0
SRR1383465.281483	20100505_IGHV_left_32	0.0
SRR1383465.281577	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.281613	20100505_IGHV_left_6	0.0
SRR1383465.281695	20100505_IGHV_left_33	0.0
SRR1383465.281271	20100505_IGHV_left_21	0.0
SRR1383465.281490	20100505_IGHV_left_6	0.0
SRR1383465.281636	20100505_IGHV_left_13	0.0
SRR1383465.281716	20100505_IGHV_left_14	0.0
SRR1383465.281735	20100505_IGHV_left_15	0.0
SRR1383465.281891	20100505_IGHV_left_2	0.0
SRR1383465.281269	20100505_IGHV_left_2	0.0
SRR1383465.281310	20100505_IGHV_left_40	0.0
SRR1383465.281532	20100505_IGHV_left_10	0.0
SRR1383465.281660	20100505_IGHV_left_12	0.0
SRR1383465.281869	20100505_IGHV_left_35	0.0
SRR1383465.281933	20100505_IGHV_left_2	0.0
SRR1383465.282056	20100505_IGHV_left_8	0.0
SRR1383465.282162	20100505_IGHV_left_13	0.0
SRR1383465.281952	20100505_IGHV_left_2	0.0
SRR1383465.282064	20100505_IGHV_left_13	0.0
SRR1383465.281991	20100505_IGHV_left_10	0.0
SRR1383465.282075	20100505_IGHV_left_14	0.0
SRR1383465.282088	20100505_IGHV_left_14	0.0
SRR1383465.281929	20100505_IGHV_left_40	0.0
SRR1383465.282022	20100505_IGHV_left_43	0.07692307692307687
SRR1383465.282171	20100505_IGHV_left_10	0.0
SRR1383465.282076	20100505_IGHV_left_14	0.0
SRR1383465.282202	20100505_IGHV_left_2	0.0
SRR1383465.282176	20100505_IGHV_left_17	0.0
SRR1383465.282278	20100505_IGHV_left_14	0.0
SRR1383465.282201	20100505_IGHV_left_2	0.0
SRR1383465.282276	20100505_IGHV_left_36	0.0
SRR1383465.282468	20100505_IGHV_left_21	0.0
SRR1383465.282287	20100505_IGHV_left_2	0.0
SRR1383465.282371	20100505_IGHV_left_4	0.6521739130434783
SRR1383465.282571	20100505_IGHV_left_28	0.0
SRR1383465.282423	20100505_IGHV_left_8	0.0
SRR1383465.282534	20100505_IGHV_left_40	0.0
SRR1383465.282619	20100505_IGHV_left_11	0.0
SRR1383465.282182	20100505_IGHV_left_14	0.0
SRR1383465.282347	20100505_IGHV_left_2	0.0
SRR1383465.282512	20100505_IGHV_left_41	0.0
SRR1383465.282537	20100505_IGHV_left_10	0.0
SRR1383465.282516	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.282605	20100505_IGHV_left_36	0.04166666666666663
SRR1383465.282574	20100505_IGHV_left_45	0.0
SRR1383465.282626	20100505_IGHV_left_2	0.0
SRR1383465.282651	20100505_IGHV_left_15	0.0
SRR1383465.282624	20100505_IGHV_left_21	0.0
SRR1383465.282656	20100505_IGHV_left_26	0.0
SRR1383465.282689	20100505_IGHV_left_26	0.0
SRR1383465.282733	20100505_IGHV_left_33	0.0
SRR1383465.282687	20100505_IGHV_left_15	0.0
SRR1383465.282719	20100505_IGHV_left_1	0.0
SRR1383465.282708	20100505_IGHV_left_37	0.0
SRR1383465.282782	20100505_IGHV_left_12	0.0
SRR1383465.282831	20100505_IGHV_left_32	0.0
SRR1383465.282709	20100505_IGHV_left_2	0.0
SRR1383465.282795	20100505_IGHV_left_38	0.0
SRR1383465.282840	20100505_IGHV_left_7	0.0
SRR1383465.282857	20100505_IGHV_left_30	0.0
SRR1383465.282861	20100505_IGHV_left_40	0.0
SRR1383465.282822	20100505_IGHV_left_15	0.04166666666666663
SRR1383465.282853	20100505_IGHV_left_2	0.0
SRR1383465.282907	20100505_IGHV_left_10	0.0
SRR1383465.283047	20100505_IGHV_left_40	0.04166666666666663
SRR1383465.283046	20100505_IGHV_left_13	0.04166666666666663
SRR1383465.283062	20100505_IGHV_left_40	0.0
SRR1383465.283043	20100505_IGHV_left_35	0.0
SRR1383465.283069	20100505_IGHV_left_11	0.0
SRR1383465.283059	20100505_IGHV_left_2	0.0
SRR1383465.282817	20100505_IGHV_left_9	0.0
SRR1383465.282879	20100505_IGHV_left_10	0.0
SRR1383465.282923	20100505_IGHV_left_10	0.04347826086956519
SRR1383465.283051	20100505_IGHV_left_12	0.0
SRR1383465.283087	20100505_IGHV_left_35	0.0
SRR1383465.283116	20100505_IGHV_left_7	0.7692307692307692
SRR1383465.283129	20100505_IGHV_left_13	0.0
SRR1383465.283237	20100505_IGHV_left_2	0.0
SRR1383465.283169	20100505_IGHV_left_2	0.0
SRR1383465.283353	20100505_IGHV_left_2	0.0
SRR1383465.283391	20100505_IGHV_left_2	0.0
SRR1383465.283381	20100505_IGHV_left_36	0.0
SRR1383465.283505	20100505_IGHV_left_6	0.0
SRR1383465.283478	20100505_IGHV_left_6	0.0
SRR1383465.283152	20100505_IGHV_left_13	0.0
SRR1383465.283367	20100505_IGHV_left_26	0.0
SRR1383465.283433	20100505_IGHV_left_35	0.0
SRR1383465.283507	20100505_IGHV_left_5	0.0
SRR1383465.283579	20100505_IGHV_left_30	0.0
SRR1383465.283569	20100505_IGHV_left_38	0.0
SRR1383465.283632	20100505_IGHV_left_32	0.0
SRR1383465.283633	20100505_IGHV_left_26	0.0
SRR1383465.283207	20100505_IGHV_left_17	0.04761904761904767
SRR1383465.283468	20100505_IGHV_left_6	0.0
SRR1383465.283624	20100505_IGHV_left_2	0.0
SRR1383465.283510	20100505_IGHV_left_2	0.0
SRR1383465.283595	20100505_IGHV_left_10	0.0
SRR1383465.283666	20100505_IGHV_left_6	0.0
SRR1383465.283642	20100505_IGHV_left_11	0.0
SRR1383465.283656	20100505_IGHV_left_2	0.0
SRR1383465.283689	20100505_IGHV_left_10	0.0
SRR1383465.283691	20100505_IGHV_left_33	0.0
SRR1383465.283769	20100505_IGHV_left_14	0.0
SRR1383465.283801	20100505_IGHV_left_10	0.0
SRR1383465.283834	20100505_IGHV_left_35	0.0
SRR1383465.283837	20100505_IGHV_left_2	0.0
SRR1383465.283734	20100505_IGHV_left_14	0.0
SRR1383465.283805	20100505_IGHV_left_14	0.0
SRR1383465.283862	20100505_IGHV_left_35	0.0
SRR1383465.283863	20100505_IGHV_left_2	0.0
SRR1383465.283645	20100505_IGHV_left_16	0.0
SRR1383465.283836	20100505_IGHV_left_14	0.0
SRR1383465.283679	20100505_IGHV_left_2	0.0
SRR1383465.283880	20100505_IGHV_left_35	0.0
SRR1383465.283701	20100505_IGHV_left_10	0.0
SRR1383465.283795	20100505_IGHV_left_41	0.0
SRR1383465.283807	20100505_IGHV_left_28	0.0
SRR1383465.283848	20100505_IGHV_left_26	0.0
SRR1383465.283909	20100505_IGHV_left_2	0.0
SRR1383465.283910	20100505_IGHV_left_12	0.0
SRR1383465.283911	20100505_IGHV_left_14	0.0
SRR1383465.283897	20100505_IGHV_left_33	0.0
SRR1383465.283944	20100505_IGHV_left_2	0.0
SRR1383465.283972	20100505_IGHV_left_32	0.0
SRR1383465.283913	20100505_IGHV_left_6	0.0
SRR1383465.283951	20100505_IGHV_left_21	0.0
SRR1383465.284022	20100505_IGHV_left_2	0.04347826086956519
SRR1383465.284047	20100505_IGHV_left_2	0.0
SRR1383465.284021	20100505_IGHV_left_40	0.04166666666666663
SRR1383465.284111	20100505_IGHV_left_13	0.0
SRR1383465.284102	20100505_IGHV_left_2	0.0
SRR1383465.284132	20100505_IGHV_left_10	0.0
SRR1383465.284254	20100505_IGHV_left_33	0.0
SRR1383465.284135	20100505_IGHV_left_11	0.0
SRR1383465.284040	20100505_IGHV_left_7	0.0
SRR1383465.284220	20100505_IGHV_left_35	0.0
SRR1383465.284290	20100505_IGHV_left_14	0.0
SRR1383465.284332	20100505_IGHV_left_28	0.0
SRR1383465.284366	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.284348	20100505_IGHV_left_2	0.0
SRR1383465.284381	20100505_IGHV_left_13	0.0
SRR1383465.284452	20100505_IGHV_left_14	0.0
SRR1383465.284285	20100505_IGHV_left_2	0.0
SRR1383465.284398	20100505_IGHV_left_14	0.0
SRR1383465.284464	20100505_IGHV_left_14	0.0
SRR1383465.284118	20100505_IGHV_left_8	0.0
SRR1383465.284300	20100505_IGHV_left_6	0.0
SRR1383465.284339	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.284370	20100505_IGHV_left_13	0.0
SRR1383465.284440	20100505_IGHV_left_6	0.0
SRR1383465.284499	20100505_IGHV_left_30	0.0
SRR1383465.284555	20100505_IGHV_left_2	0.0
SRR1383465.284500	20100505_IGHV_left_37	0.0
SRR1383465.284681	20100505_IGHV_left_44	0.6923076923076923
SRR1383465.284556	20100505_IGHV_left_11	0.0
SRR1383465.284512	20100505_IGHV_left_6	0.0
SRR1383465.284667	20100505_IGHV_left_2	0.0
SRR1383465.284513	20100505_IGHV_left_2	0.0
SRR1383465.284627	20100505_IGHV_left_14	0.0
SRR1383465.284643	20100505_IGHV_left_13	0.0
SRR1383465.284749	20100505_IGHV_left_36	0.0
SRR1383465.284875	20100505_IGHV_left_45	0.0
SRR1383465.284871	20100505_IGHV_left_16	0.0
SRR1383465.284821	20100505_IGHV_left_6	0.0
SRR1383465.284961	20100505_IGHV_left_22	0.0
SRR1383465.284892	20100505_IGHV_left_35	0.0
SRR1383465.284770	20100505_IGHV_left_21	0.0
SRR1383465.284877	20100505_IGHV_left_2	0.0
SRR1383465.285020	20100505_IGHV_left_11	0.0
SRR1383465.284959	20100505_IGHV_left_2	0.0
SRR1383465.285040	20100505_IGHV_left_13	0.0
SRR1383465.285129	20100505_IGHV_left_2	0.0
SRR1383465.285105	20100505_IGHV_left_3	0.0
SRR1383465.285194	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.285242	20100505_IGHV_left_14	0.0
SRR1383465.285309	20100505_IGHV_left_14	0.0
SRR1383465.285272	20100505_IGHV_left_8	0.0
SRR1383465.285056	20100505_IGHV_left_35	0.0
SRR1383465.285136	20100505_IGHV_left_10	0.0
SRR1383465.285157	20100505_IGHV_left_40	0.0
SRR1383465.285258	20100505_IGHV_left_26	0.0
SRR1383465.285254	20100505_IGHV_left_30	0.0
SRR1383465.285431	20100505_IGHV_left_3	0.0
SRR1383465.285372	20100505_IGHV_left_44	0.0
SRR1383465.285439	20100505_IGHV_left_15	0.0
SRR1383465.285467	20100505_IGHV_left_17	0.0
SRR1383465.285597	20100505_IGHV_left_26	0.0
SRR1383465.285566	20100505_IGHV_left_26	0.0
SRR1383465.285638	20100505_IGHV_left_44	0.0
SRR1383465.285670	20100505_IGHV_left_14	0.0
SRR1383465.285399	20100505_IGHV_left_13	0.0
SRR1383465.285528	20100505_IGHV_left_30	0.0
SRR1383465.285495	20100505_IGHV_left_12	0.0
SRR1383465.285631	20100505_IGHV_left_32	0.0
SRR1383465.285623	20100505_IGHV_left_2	0.0
SRR1383465.285700	20100505_IGHV_left_2	0.0
SRR1383465.285711	20100505_IGHV_left_12	0.0
SRR1383465.285639	20100505_IGHV_left_2	0.0
SRR1383465.285706	20100505_IGHV_left_14	0.045454545454545414
SRR1383465.285707	20100505_IGHV_left_2	0.0
SRR1383465.285804	20100505_IGHV_left_34	0.6923076923076923
SRR1383465.285899	20100505_IGHV_left_38	0.0
SRR1383465.285907	20100505_IGHV_left_38	0.0
SRR1383465.286066	20100505_IGHV_left_33	0.0
SRR1383465.285893	20100505_IGHV_left_32	0.0
SRR1383465.285982	20100505_IGHV_left_11	0.0
SRR1383465.286067	20100505_IGHV_left_2	0.0
SRR1383465.286029	20100505_IGHV_left_6	0.0
SRR1383465.286104	20100505_IGHV_left_35	0.0
SRR1383465.286081	20100505_IGHV_left_2	0.0
SRR1383465.286179	20100505_IGHV_left_22	0.0
SRR1383465.286140	20100505_IGHV_left_11	0.0
SRR1383465.285882	20100505_IGHV_left_2	0.0
SRR1383465.285999	20100505_IGHV_left_40	0.0
SRR1383465.286069	20100505_IGHV_left_2	0.0
SRR1383465.286107	20100505_IGHV_left_14	0.0
SRR1383465.286163	20100505_IGHV_left_7	0.0
SRR1383465.286283	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.286321	20100505_IGHV_left_14	0.0
SRR1383465.286202	20100505_IGHV_left_26	0.0
SRR1383465.286364	20100505_IGHV_left_14	0.0
SRR1383465.286304	20100505_IGHV_left_2	0.0
SRR1383465.286373	20100505_IGHV_left_22	0.04166666666666663
SRR1383465.286235	20100505_IGHV_left_39	0.0
SRR1383465.286339	20100505_IGHV_left_6	0.0
SRR1383465.286513	20100505_IGHV_left_9	0.0
SRR1383465.286485	20100505_IGHV_left_2	0.04347826086956519
SRR1383465.286398	20100505_IGHV_left_38	0.0
SRR1383465.286499	20100505_IGHV_left_16	0.0
SRR1383465.286527	20100505_IGHV_left_43	0.0
SRR1383465.286571	20100505_IGHV_left_2	0.0
SRR1383465.286444	20100505_IGHV_left_25	0.5
SRR1383465.286523	20100505_IGHV_left_2	0.0
SRR1383465.286602	20100505_IGHV_left_35	0.0
SRR1383465.286691	20100505_IGHV_left_2	0.0
SRR1383465.286692	20100505_IGHV_left_10	0.0
SRR1383465.286705	20100505_IGHV_left_14	0.0
SRR1383465.286724	20100505_IGHV_left_43	0.0
SRR1383465.286708	20100505_IGHV_left_31	0.7307692307692308
SRR1383465.286578	20100505_IGHV_left_32	0.0
SRR1383465.286749	20100505_IGHV_left_26	0.0
SRR1383465.286651	20100505_IGHV_left_30	0.0
SRR1383465.286706	20100505_IGHV_left_10	0.0
SRR1383465.286784	20100505_IGHV_left_45	0.0
SRR1383465.286766	20100505_IGHV_left_28	0.0
SRR1383465.286868	20100505_IGHV_left_38	0.0
SRR1383465.286893	20100505_IGHV_left_13	0.0
SRR1383465.286909	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.286972	20100505_IGHV_left_13	0.0
SRR1383465.286930	20100505_IGHV_left_41	0.0
SRR1383465.287012	20100505_IGHV_left_2	0.0
SRR1383465.286932	20100505_IGHV_left_39	0.0
SRR1383465.286975	20100505_IGHV_left_14	0.0
SRR1383465.287046	20100505_IGHV_left_21	0.0
SRR1383465.286987	20100505_IGHV_left_38	0.0
SRR1383465.287074	20100505_IGHV_left_14	0.0
SRR1383465.287179	20100505_IGHV_left_12	0.0
SRR1383465.287086	20100505_IGHV_left_35	0.0
SRR1383465.287153	20100505_IGHV_left_6	0.0
SRR1383465.287211	20100505_IGHV_left_38	0.0
SRR1383465.287266	20100505_IGHV_left_33	0.0
SRR1383465.287325	20100505_IGHV_left_8	0.0
SRR1383465.287351	20100505_IGHV_left_38	0.0
SRR1383465.287298	20100505_IGHV_left_6	0.04347826086956519
SRR1383465.287183	20100505_IGHV_left_13	0.0
SRR1383465.287411	20100505_IGHV_left_13	0.0
SRR1383465.287368	20100505_IGHV_left_10	0.0
SRR1383465.287439	20100505_IGHV_left_15	0.0
SRR1383465.287564	20100505_IGHV_left_7	0.0
SRR1383465.287692	20100505_IGHV_left_37	0.0
SRR1383465.287613	20100505_IGHV_left_2	0.0
SRR1383465.287417	20100505_IGHV_left_35	0.0
SRR1383465.287590	20100505_IGHV_left_14	0.0
SRR1383465.287693	20100505_IGHV_left_2	0.0
SRR1383465.287745	20100505_IGHV_left_2	0.0
SRR1383465.287808	20100505_IGHV_left_35	0.0
SRR1383465.287834	20100505_IGHV_left_40	0.0
SRR1383465.287552	20100505_IGHV_left_13	0.0
SRR1383465.287686	20100505_IGHV_left_14	0.0
SRR1383465.287709	20100505_IGHV_left_33	0.0
SRR1383465.287758	20100505_IGHV_left_2	0.0
SRR1383465.287816	20100505_IGHV_left_14	0.0
SRR1383465.287820	20100505_IGHV_left_40	0.5416666666666667
SRR1383465.287903	20100505_IGHV_left_8	0.0
SRR1383465.287841	20100505_IGHV_left_27	0.13043478260869568
SRR1383465.287953	20100505_IGHV_left_2	0.0
SRR1383465.287861	20100505_IGHV_left_28	0.04166666666666663
SRR1383465.287962	20100505_IGHV_left_16	0.0
SRR1383465.288006	20100505_IGHV_left_43	0.038461538461538436
SRR1383465.287822	20100505_IGHV_left_2	0.0
SRR1383465.287947	20100505_IGHV_left_20	0.7083333333333333
SRR1383465.288094	20100505_IGHV_left_11	0.0
SRR1383465.288111	20100505_IGHV_left_2	0.0
SRR1383465.288266	20100505_IGHV_left_14	0.0
SRR1383465.288104	20100505_IGHV_left_2	0.0
SRR1383465.288232	20100505_IGHV_left_17	0.0
SRR1383465.288282	20100505_IGHV_left_7	0.0
SRR1383465.288300	20100505_IGHV_left_35	0.0
SRR1383465.288541	20100505_IGHV_left_21	0.0
SRR1383465.288365	20100505_IGHV_left_33	0.0
SRR1383465.288564	20100505_IGHV_left_30	0.0
SRR1383465.288402	20100505_IGHV_left_35	0.0
SRR1383465.288574	20100505_IGHV_left_2	0.0
SRR1383465.288478	20100505_IGHV_left_2	0.0
SRR1383465.288603	20100505_IGHV_left_2	0.0
SRR1383465.288609	20100505_IGHV_left_13	0.0
SRR1383465.288613	20100505_IGHV_left_42	0.6086956521739131
SRR1383465.288670	20100505_IGHV_left_43	0.0
SRR1383465.288677	20100505_IGHV_left_10	0.0
SRR1383465.288724	20100505_IGHV_left_2	0.0
SRR1383465.288651	20100505_IGHV_left_2	0.0
SRR1383465.288687	20100505_IGHV_left_6	0.0
SRR1383465.288736	20100505_IGHV_left_33	0.0
SRR1383465.288715	20100505_IGHV_left_14	0.0
SRR1383465.288805	20100505_IGHV_left_2	0.0
SRR1383465.288818	20100505_IGHV_left_2	0.0
SRR1383465.288878	20100505_IGHV_left_14	0.0
SRR1383465.288665	20100505_IGHV_left_32	0.0
