ID	PRIMER	ERROR
SRR1383464.34842	20100505_IGHV_left_35	0.0
SRR1383464.34337	20100505_IGHV_left_31	0.5384615384615384
SRR1383464.34491	20100505_IGHV_left_40	0.0
SRR1383464.34819	20100505_IGHV_left_12	0.0
SRR1383464.34992	20100505_IGHV_left_2	0.0
SRR1383464.34914	20100505_IGHV_left_2	0.0
SRR1383464.35117	20100505_IGHV_left_2	0.0
SRR1383464.34884	20100505_IGHV_left_2	0.0
SRR1383464.35221	20100505_IGHV_left_2	0.0
SRR1383464.35121	20100505_IGHV_left_11	0.0
SRR1383464.35292	20100505_IGHV_left_21	0.0
SRR1383464.35046	20100505_IGHV_left_32	0.0
SRR1383464.35135	20100505_IGHV_left_2	0.0
SRR1383464.35612	20100505_IGHV_left_2	0.0
SRR1383464.35818	20100505_IGHV_left_2	0.0
SRR1383464.35837	20100505_IGHV_left_6	0.26086956521739135
SRR1383464.36275	20100505_IGHV_left_9	0.0
SRR1383464.36825	20100505_IGHV_left_36	0.04166666666666663
SRR1383464.35940	20100505_IGHV_left_30	0.0
SRR1383464.37021	20100505_IGHV_left_14	0.0
SRR1383464.36096	20100505_IGHV_left_14	0.0
SRR1383464.35254	20100505_IGHV_left_30	0.0
SRR1383464.35421	20100505_IGHV_left_2	0.0
SRR1383464.36867	20100505_IGHV_left_6	0.0
SRR1383464.35873	20100505_IGHV_left_11	0.0
SRR1383464.36629	20100505_IGHV_left_28	0.04166666666666663
SRR1383464.36883	20100505_IGHV_left_14	0.0
SRR1383464.37143	20100505_IGHV_left_43	0.0
SRR1383464.36941	20100505_IGHV_left_2	0.0
SRR1383464.37364	20100505_IGHV_left_26	0.0
SRR1383464.37026	20100505_IGHV_left_20	0.6666666666666667
SRR1383464.37418	20100505_IGHV_left_11	0.0
SRR1383464.37673	20100505_IGHV_left_14	0.0
SRR1383464.37139	20100505_IGHV_left_2	0.0
SRR1383464.37430	20100505_IGHV_left_3	0.5769230769230769
SRR1383464.37674	20100505_IGHV_left_40	0.0
SRR1383464.37697	20100505_IGHV_left_43	0.6153846153846154
SRR1383464.37836	20100505_IGHV_left_16	0.04166666666666663
SRR1383464.37455	20100505_IGHV_left_9	0.0
SRR1383464.37680	20100505_IGHV_left_2	0.0
SRR1383464.37923	20100505_IGHV_left_14	0.0
SRR1383464.38347	20100505_IGHV_left_30	0.0
SRR1383464.38377	20100505_IGHV_left_15	0.0
SRR1383464.37444	20100505_IGHV_left_36	0.0
SRR1383464.37679	20100505_IGHV_left_25	0.5384615384615384
SRR1383464.37956	20100505_IGHV_left_2	0.0
SRR1383464.38483	20100505_IGHV_left_13	0.0
SRR1383464.38885	20100505_IGHV_left_10	0.0
SRR1383464.38126	20100505_IGHV_left_2	0.0
SRR1383464.38619	20100505_IGHV_left_2	0.0
SRR1383464.39076	20100505_IGHV_left_30	0.0
SRR1383464.39098	20100505_IGHV_left_38	0.0
SRR1383464.39291	20100505_IGHV_left_7	0.0
SRR1383464.39556	20100505_IGHV_left_44	0.0
SRR1383464.39580	20100505_IGHV_left_13	0.0
SRR1383464.38794	20100505_IGHV_left_45	0.0
SRR1383464.39082	20100505_IGHV_left_13	0.0
SRR1383464.39379	20100505_IGHV_left_2	0.0
SRR1383464.39943	20100505_IGHV_left_27	0.5652173913043479
SRR1383464.39591	20100505_IGHV_left_13	0.0
SRR1383464.38801	20100505_IGHV_left_43	0.0
SRR1383464.39150	20100505_IGHV_left_10	0.0
SRR1383464.39537	20100505_IGHV_left_2	0.0
SRR1383464.39634	20100505_IGHV_left_21	0.0
SRR1383464.40219	20100505_IGHV_left_2	0.0
SRR1383464.40125	20100505_IGHV_left_26	0.0
SRR1383464.40239	20100505_IGHV_left_26	0.0
SRR1383464.40162	20100505_IGHV_left_2	0.0
SRR1383464.40240	20100505_IGHV_left_8	0.0
SRR1383464.40171	20100505_IGHV_left_6	0.0
SRR1383464.40244	20100505_IGHV_left_30	0.0
SRR1383464.40427	20100505_IGHV_left_2	0.0
SRR1383464.40471	20100505_IGHV_left_14	0.0
SRR1383464.40438	20100505_IGHV_left_2	0.0
SRR1383464.40484	20100505_IGHV_left_14	0.0
SRR1383464.40387	20100505_IGHV_left_30	0.0
SRR1383464.40457	20100505_IGHV_left_37	0.65
SRR1383464.40621	20100505_IGHV_left_36	0.0
SRR1383464.40380	20100505_IGHV_left_2	0.0
SRR1383464.40455	20100505_IGHV_left_28	0.04166666666666663
SRR1383464.40532	20100505_IGHV_left_2	0.0
SRR1383464.40619	20100505_IGHV_left_28	0.04166666666666663
SRR1383464.41073	20100505_IGHV_left_11	0.0
SRR1383464.40679	20100505_IGHV_left_12	0.0
SRR1383464.40732	20100505_IGHV_left_2	0.0
SRR1383464.41222	20100505_IGHV_left_14	0.0
SRR1383464.40963	20100505_IGHV_left_26	0.0
SRR1383464.41287	20100505_IGHV_left_2	0.04347826086956519
SRR1383464.41340	20100505_IGHV_left_2	0.0
SRR1383464.41324	20100505_IGHV_left_37	0.0
SRR1383464.41394	20100505_IGHV_left_36	0.04166666666666663
SRR1383464.41448	20100505_IGHV_left_10	0.0
SRR1383464.41329	20100505_IGHV_left_26	0.0
SRR1383464.41759	20100505_IGHV_left_34	0.7307692307692308
SRR1383464.41727	20100505_IGHV_left_16	0.0
SRR1383464.41832	20100505_IGHV_left_10	0.0
SRR1383464.42112	20100505_IGHV_left_45	0.040000000000000036
SRR1383464.41771	20100505_IGHV_left_15	0.75
SRR1383464.41867	20100505_IGHV_left_6	0.0
SRR1383464.41922	20100505_IGHV_left_6	0.0
SRR1383464.42036	20100505_IGHV_left_2	0.0
SRR1383464.42123	20100505_IGHV_left_2	0.0
SRR1383464.42174	20100505_IGHV_left_2	0.0
SRR1383464.42202	20100505_IGHV_left_2	0.0
SRR1383464.42284	20100505_IGHV_left_20	0.7916666666666666
SRR1383464.42232	20100505_IGHV_left_14	0.0
SRR1383464.42390	20100505_IGHV_left_21	0.0
SRR1383464.42638	20100505_IGHV_left_12	0.0
SRR1383464.42867	20100505_IGHV_left_38	0.0
SRR1383464.42730	20100505_IGHV_left_13	0.0
SRR1383464.42489	20100505_IGHV_left_12	0.0
SRR1383464.42877	20100505_IGHV_left_14	0.0
SRR1383464.42818	20100505_IGHV_left_13	0.04166666666666663
SRR1383464.42687	20100505_IGHV_left_44	0.6538461538461539
SRR1383464.42791	20100505_IGHV_left_2	0.04347826086956519
SRR1383464.42889	20100505_IGHV_left_14	0.0
SRR1383464.42987	20100505_IGHV_left_10	0.0
SRR1383464.43129	20100505_IGHV_left_22	0.0
SRR1383464.43027	20100505_IGHV_left_45	0.6799999999999999
SRR1383464.43145	20100505_IGHV_left_43	0.0
SRR1383464.43033	20100505_IGHV_left_14	0.0
SRR1383464.43408	20100505_IGHV_left_2	0.04347826086956519
SRR1383464.43500	20100505_IGHV_left_8	0.0
SRR1383464.43503	20100505_IGHV_left_2	0.0
SRR1383464.43740	20100505_IGHV_left_2	0.0
SRR1383464.43178	20100505_IGHV_left_8	0.0
SRR1383464.43804	20100505_IGHV_left_2	0.0
SRR1383464.43723	20100505_IGHV_left_22	0.0
SRR1383464.44620	20100505_IGHV_left_4	0.6521739130434783
SRR1383464.44365	20100505_IGHV_left_28	0.04166666666666663
SRR1383464.44472	20100505_IGHV_left_37	0.55
SRR1383464.44662	20100505_IGHV_left_2	0.0
SRR1383464.44955	20100505_IGHV_left_26	0.0
SRR1383464.44436	20100505_IGHV_left_39	0.0
SRR1383464.44788	20100505_IGHV_left_14	0.0
SRR1383464.44823	20100505_IGHV_left_2	0.0
SRR1383464.45225	20100505_IGHV_left_38	0.0
SRR1383464.44621	20100505_IGHV_left_2	0.0
SRR1383464.45209	20100505_IGHV_left_35	0.0
SRR1383464.44888	20100505_IGHV_left_9	0.6666666666666667
SRR1383464.45658	20100505_IGHV_left_22	0.0
SRR1383464.45112	20100505_IGHV_left_2	0.0
SRR1383464.45009	20100505_IGHV_left_26	0.0
SRR1383464.45352	20100505_IGHV_left_2	0.0
SRR1383464.45310	20100505_IGHV_left_33	0.0
SRR1383464.46053	20100505_IGHV_left_14	0.0
SRR1383464.45871	20100505_IGHV_left_35	0.0
SRR1383464.45674	20100505_IGHV_left_40	0.0
SRR1383464.45660	20100505_IGHV_left_43	0.6153846153846154
SRR1383464.46076	20100505_IGHV_left_12	0.04166666666666663
SRR1383464.46061	20100505_IGHV_left_2	0.0
SRR1383464.46532	20100505_IGHV_left_44	0.6538461538461539
SRR1383464.46625	20100505_IGHV_left_32	0.5217391304347826
SRR1383464.46749	20100505_IGHV_left_14	0.0
SRR1383464.46751	20100505_IGHV_left_40	0.0
SRR1383464.46848	20100505_IGHV_left_2	0.0
SRR1383464.46798	20100505_IGHV_left_40	0.0
SRR1383464.47177	20100505_IGHV_left_2	0.0
SRR1383464.46795	20100505_IGHV_left_2	0.0
SRR1383464.47080	20100505_IGHV_left_33	0.0
SRR1383464.47270	20100505_IGHV_left_26	0.0
SRR1383464.47230	20100505_IGHV_left_38	0.0
SRR1383464.47488	20100505_IGHV_left_14	0.0
SRR1383464.46325	20100505_IGHV_left_2	0.0
SRR1383464.46773	20100505_IGHV_left_22	0.0
SRR1383464.47726	20100505_IGHV_left_10	0.0
SRR1383464.46920	20100505_IGHV_left_28	0.0
SRR1383464.47299	20100505_IGHV_left_26	0.0
SRR1383464.47734	20100505_IGHV_left_32	0.0
SRR1383464.47987	20100505_IGHV_left_8	0.0
SRR1383464.48014	20100505_IGHV_left_41	0.0
SRR1383464.47462	20100505_IGHV_left_2	0.0
SRR1383464.47913	20100505_IGHV_left_31	0.6538461538461539
SRR1383464.48162	20100505_IGHV_left_2	0.0
SRR1383464.47946	20100505_IGHV_left_30	0.0
SRR1383464.48187	20100505_IGHV_left_5	0.6956521739130435
SRR1383464.48601	20100505_IGHV_left_17	0.0
SRR1383464.48555	20100505_IGHV_left_6	0.0
SRR1383464.48920	20100505_IGHV_left_26	0.0
SRR1383464.48474	20100505_IGHV_left_13	0.0
SRR1383464.48485	20100505_IGHV_left_40	0.0
SRR1383464.48792	20100505_IGHV_left_2	0.0
SRR1383464.49009	20100505_IGHV_left_43	0.038461538461538436
SRR1383464.49076	20100505_IGHV_left_40	0.0
SRR1383464.49208	20100505_IGHV_left_6	0.0
SRR1383464.48357	20100505_IGHV_left_16	0.0
SRR1383464.48559	20100505_IGHV_left_22	0.0
SRR1383464.48962	20100505_IGHV_left_2	0.0
SRR1383464.49020	20100505_IGHV_left_2	0.0
SRR1383464.49136	20100505_IGHV_left_43	0.6538461538461539
SRR1383464.49126	20100505_IGHV_left_33	0.0
SRR1383464.49243	20100505_IGHV_left_2	0.0
SRR1383464.49515	20100505_IGHV_left_16	0.0
SRR1383464.49095	20100505_IGHV_left_8	0.0
SRR1383464.49222	20100505_IGHV_left_40	0.0
