ID	PRIMER	ERROR
SRR1383468.9792	20100505_IGHV_left_17	0.0
SRR1383468.9830	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.9744	20100505_IGHV_left_25	0.7307692307692308
SRR1383468.9957	20100505_IGHV_left_30	0.0
SRR1383468.10492	20100505_IGHV_left_3	0.0
SRR1383468.9732	20100505_IGHV_left_14	0.0
SRR1383468.10592	20100505_IGHV_left_17	0.0
SRR1383468.9924	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.10207	20100505_IGHV_left_14	0.0
SRR1383468.10550	20100505_IGHV_left_2	0.0
SRR1383468.10549	20100505_IGHV_left_14	0.0
SRR1383468.10255	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.10701	20100505_IGHV_left_7	0.6538461538461539
SRR1383468.10648	20100505_IGHV_left_8	0.0
SRR1383468.11014	20100505_IGHV_left_35	0.0
SRR1383468.10608	20100505_IGHV_left_42	0.17391304347826086
SRR1383468.11279	20100505_IGHV_left_12	0.0
SRR1383468.11367	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.11409	20100505_IGHV_left_17	0.5238095238095238
SRR1383468.11325	20100505_IGHV_left_15	0.0
SRR1383468.11150	20100505_IGHV_left_17	0.7619047619047619
SRR1383468.11534	20100505_IGHV_left_17	0.0
SRR1383468.11731	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.11611	20100505_IGHV_left_11	0.0
SRR1383468.12026	20100505_IGHV_left_17	0.0
SRR1383468.12172	20100505_IGHV_left_27	0.17391304347826086
SRR1383468.11544	20100505_IGHV_left_1	0.045454545454545414
SRR1383468.12333	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.11987	20100505_IGHV_left_28	0.04166666666666663
SRR1383468.11750	20100505_IGHV_left_2	0.0
SRR1383468.12484	20100505_IGHV_left_39	0.04166666666666663
SRR1383468.12357	20100505_IGHV_left_2	0.04347826086956519
SRR1383468.12145	20100505_IGHV_left_43	0.6538461538461539
SRR1383468.12514	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.12481	20100505_IGHV_left_14	0.0
SRR1383468.12579	20100505_IGHV_left_3	0.0
SRR1383468.12504	20100505_IGHV_left_2	0.0
SRR1383468.12566	20100505_IGHV_left_10	0.0
SRR1383468.12710	20100505_IGHV_left_17	0.04761904761904767
SRR1383468.12676	20100505_IGHV_left_1	0.045454545454545414
SRR1383468.12586	20100505_IGHV_left_12	0.0
SRR1383468.12677	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.12862	20100505_IGHV_left_7	0.0
SRR1383468.12719	20100505_IGHV_left_22	0.04166666666666663
SRR1383468.12981	20100505_IGHV_left_10	0.0
SRR1383468.12804	20100505_IGHV_left_41	0.0
SRR1383468.13127	20100505_IGHV_left_22	0.0
SRR1383468.13072	20100505_IGHV_left_2	0.0
SRR1383468.13216	20100505_IGHV_left_10	0.0
SRR1383468.13093	20100505_IGHV_left_17	0.0
SRR1383468.13337	20100505_IGHV_left_14	0.0
SRR1383468.13310	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.13398	20100505_IGHV_left_5	0.5652173913043479
SRR1383468.13327	20100505_IGHV_left_22	0.0
SRR1383468.13426	20100505_IGHV_left_11	0.0
SRR1383468.13341	20100505_IGHV_left_17	0.0
SRR1383468.13460	20100505_IGHV_left_21	0.0
SRR1383468.13577	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.13411	20100505_IGHV_left_12	0.0
SRR1383468.13433	20100505_IGHV_left_2	0.0
SRR1383468.13463	20100505_IGHV_left_7	0.0
SRR1383468.13774	20100505_IGHV_left_1	0.0
SRR1383468.13656	20100505_IGHV_left_45	0.0
SRR1383468.13755	20100505_IGHV_left_17	0.0
SRR1383468.13670	20100505_IGHV_left_28	0.04166666666666663
SRR1383468.14177	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.14047	20100505_IGHV_left_45	0.64
SRR1383468.14102	20100505_IGHV_left_22	0.0
SRR1383468.14225	20100505_IGHV_left_21	0.0
SRR1383468.14339	20100505_IGHV_left_17	0.0
SRR1383468.14400	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.14544	20100505_IGHV_left_17	0.1428571428571429
SRR1383468.14682	20100505_IGHV_left_22	0.04166666666666663
SRR1383468.14403	20100505_IGHV_left_6	0.0
SRR1383468.15013	20100505_IGHV_left_2	0.0
SRR1383468.14953	20100505_IGHV_left_44	0.0
SRR1383468.14231	20100505_IGHV_left_44	0.0
SRR1383468.14986	20100505_IGHV_left_10	0.0
SRR1383468.14645	20100505_IGHV_left_15	0.20833333333333337
SRR1383468.15116	20100505_IGHV_left_8	0.7083333333333333
SRR1383468.15319	20100505_IGHV_left_5	0.6956521739130435
SRR1383468.15088	20100505_IGHV_left_6	0.0
SRR1383468.15402	20100505_IGHV_left_5	0.08695652173913049
SRR1383468.15245	20100505_IGHV_left_33	0.0
SRR1383468.15878	20100505_IGHV_left_8	0.0
SRR1383468.15835	20100505_IGHV_left_12	0.0
SRR1383468.15797	20100505_IGHV_left_20	0.04166666666666663
SRR1383468.14960	20100505_IGHV_left_9	0.0
SRR1383468.16121	20100505_IGHV_left_13	0.0
SRR1383468.16267	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.15210	20100505_IGHV_left_1	0.0
SRR1383468.15977	20100505_IGHV_left_14	0.0
SRR1383468.15629	20100505_IGHV_left_17	0.04761904761904767
SRR1383468.15961	20100505_IGHV_left_10	0.17391304347826086
SRR1383468.16306	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.16709	20100505_IGHV_left_27	0.17391304347826086
SRR1383468.17315	20100505_IGHV_left_32	0.04347826086956519
SRR1383468.17228	20100505_IGHV_left_3	0.7307692307692308
SRR1383468.16608	20100505_IGHV_left_32	0.04347826086956519
SRR1383468.17042	20100505_IGHV_left_32	0.0
SRR1383468.17321	20100505_IGHV_left_44	0.0
SRR1383468.17668	20100505_IGHV_left_33	0.0
SRR1383468.16930	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.18043	20100505_IGHV_left_7	0.0
SRR1383468.18046	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.18225	20100505_IGHV_left_17	0.0
SRR1383468.18305	20100505_IGHV_left_8	0.0
SRR1383468.18237	20100505_IGHV_left_10	0.0
SRR1383468.17320	20100505_IGHV_left_28	0.0
SRR1383468.18486	20100505_IGHV_left_10	0.08695652173913049
SRR1383468.18410	20100505_IGHV_left_41	0.0
SRR1383468.18077	20100505_IGHV_left_26	0.0
SRR1383468.18426	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.18556	20100505_IGHV_left_2	0.0
SRR1383468.18550	20100505_IGHV_left_26	0.0
SRR1383468.18576	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.18453	20100505_IGHV_left_33	0.0
SRR1383468.18567	20100505_IGHV_left_17	0.04761904761904767
SRR1383468.18638	20100505_IGHV_left_44	0.0
SRR1383468.18644	20100505_IGHV_left_2	0.0
SRR1383468.18768	20100505_IGHV_left_13	0.0
SRR1383468.18773	20100505_IGHV_left_12	0.0
SRR1383468.18630	20100505_IGHV_left_1	0.045454545454545414
SRR1383468.18736	20100505_IGHV_left_14	0.0
SRR1383468.18822	20100505_IGHV_left_11	0.0
SRR1383468.18821	20100505_IGHV_left_7	0.0
SRR1383468.18859	20100505_IGHV_left_31	0.7307692307692308
SRR1383468.18585	20100505_IGHV_left_2	0.0
SRR1383468.18823	20100505_IGHV_left_28	0.04166666666666663
SRR1383468.18924	20100505_IGHV_left_22	0.0
SRR1383468.18700	20100505_IGHV_left_13	0.04166666666666663
SRR1383468.18931	20100505_IGHV_left_15	0.0
SRR1383468.18805	20100505_IGHV_left_36	0.0
SRR1383468.18971	20100505_IGHV_left_2	0.0
SRR1383468.18999	20100505_IGHV_left_10	0.0
SRR1383468.18889	20100505_IGHV_left_15	0.04166666666666663
SRR1383468.18993	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.18945	20100505_IGHV_left_44	0.0
SRR1383468.19074	20100505_IGHV_left_14	0.0
SRR1383468.19008	20100505_IGHV_left_2	0.0
SRR1383468.19092	20100505_IGHV_left_2	0.0
SRR1383468.19088	20100505_IGHV_left_17	0.6190476190476191
SRR1383468.19184	20100505_IGHV_left_2	0.0
SRR1383468.19181	20100505_IGHV_left_2	0.0
SRR1383468.19294	20100505_IGHV_left_37	0.0
SRR1383468.19286	20100505_IGHV_left_36	0.0
SRR1383468.19322	20100505_IGHV_left_15	0.0
SRR1383468.19248	20100505_IGHV_left_45	0.0
SRR1383468.19161	20100505_IGHV_left_44	0.0
SRR1383468.19216	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.19440	20100505_IGHV_left_5	0.6521739130434783
SRR1383468.19331	20100505_IGHV_left_2	0.0
SRR1383468.19453	20100505_IGHV_left_5	0.6521739130434783
SRR1383468.19334	20100505_IGHV_left_2	0.0
SRR1383468.19497	20100505_IGHV_left_44	0.0
SRR1383468.19569	20100505_IGHV_left_2	0.0
SRR1383468.19524	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.19344	20100505_IGHV_left_38	0.0
SRR1383468.19508	20100505_IGHV_left_10	0.0
SRR1383468.19576	20100505_IGHV_left_2	0.0
SRR1383468.19605	20100505_IGHV_left_33	0.0
SRR1383468.19741	20100505_IGHV_left_17	0.5714285714285714
SRR1383468.19518	20100505_IGHV_left_14	0.0
SRR1383468.19584	20100505_IGHV_left_10	0.17391304347826086
SRR1383468.19633	20100505_IGHV_left_35	0.0
SRR1383468.19618	20100505_IGHV_left_17	0.0
SRR1383468.19637	20100505_IGHV_left_10	0.0
SRR1383468.19590	20100505_IGHV_left_33	0.0
SRR1383468.19827	20100505_IGHV_left_2	0.0
SRR1383468.19646	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.19847	20100505_IGHV_left_2	0.0
SRR1383468.19746	20100505_IGHV_left_12	0.0
SRR1383468.19879	20100505_IGHV_left_21	0.0
SRR1383468.19837	20100505_IGHV_left_13	0.0
SRR1383468.19948	20100505_IGHV_left_21	0.0
SRR1383468.19940	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.20057	20100505_IGHV_left_7	0.0
SRR1383468.19886	20100505_IGHV_left_11	0.0
SRR1383468.20101	20100505_IGHV_left_44	0.0
SRR1383468.20063	20100505_IGHV_left_37	0.0
SRR1383468.20108	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.20118	20100505_IGHV_left_32	0.0
SRR1383468.20174	20100505_IGHV_left_10	0.0
SRR1383468.20212	20100505_IGHV_left_15	0.0
SRR1383468.20220	20100505_IGHV_left_32	0.0
SRR1383468.20213	20100505_IGHV_left_2	0.0
SRR1383468.20071	20100505_IGHV_left_2	0.0
SRR1383468.20267	20100505_IGHV_left_3	0.0
SRR1383468.20348	20100505_IGHV_left_32	0.17391304347826086
SRR1383468.20127	20100505_IGHV_left_8	0.0
SRR1383468.20413	20100505_IGHV_left_2	0.0
SRR1383468.20490	20100505_IGHV_left_2	0.0
SRR1383468.20249	20100505_IGHV_left_14	0.0
SRR1383468.20405	20100505_IGHV_left_2	0.0
SRR1383468.20636	20100505_IGHV_left_32	0.0
SRR1383468.20706	20100505_IGHV_left_15	0.0
SRR1383468.20735	20100505_IGHV_left_17	0.04761904761904767
SRR1383468.20523	20100505_IGHV_left_26	0.0
SRR1383468.20708	20100505_IGHV_left_32	0.17391304347826086
SRR1383468.20473	20100505_IGHV_left_22	0.0
SRR1383468.20771	20100505_IGHV_left_17	0.0
SRR1383468.20776	20100505_IGHV_left_10	0.0
SRR1383468.20659	20100505_IGHV_left_21	0.0
SRR1383468.20743	20100505_IGHV_left_10	0.0
SRR1383468.20854	20100505_IGHV_left_11	0.0
SRR1383468.20924	20100505_IGHV_left_2	0.0
SRR1383468.20918	20100505_IGHV_left_17	0.0
SRR1383468.20970	20100505_IGHV_left_21	0.0
SRR1383468.20948	20100505_IGHV_left_22	0.0
SRR1383468.20961	20100505_IGHV_left_43	0.0
SRR1383468.20874	20100505_IGHV_left_13	0.0
SRR1383468.20988	20100505_IGHV_left_14	0.0
SRR1383468.21058	20100505_IGHV_left_40	0.0
SRR1383468.21029	20100505_IGHV_left_10	0.0
SRR1383468.21061	20100505_IGHV_left_7	0.0
SRR1383468.20953	20100505_IGHV_left_3	0.7307692307692308
SRR1383468.20996	20100505_IGHV_left_14	0.0
SRR1383468.21079	20100505_IGHV_left_40	0.0
SRR1383468.21097	20100505_IGHV_left_2	0.0
SRR1383468.21118	20100505_IGHV_left_38	0.0
SRR1383468.21261	20100505_IGHV_left_44	0.0
SRR1383468.21147	20100505_IGHV_left_2	0.0
SRR1383468.21324	20100505_IGHV_left_25	0.5769230769230769
SRR1383468.21229	20100505_IGHV_left_10	0.0
SRR1383468.21339	20100505_IGHV_left_2	0.0
SRR1383468.21481	20100505_IGHV_left_8	0.0
SRR1383468.21181	20100505_IGHV_left_2	0.0
SRR1383468.21407	20100505_IGHV_left_35	0.1428571428571429
SRR1383468.21445	20100505_IGHV_left_41	0.0
SRR1383468.21459	20100505_IGHV_left_14	0.0
SRR1383468.21552	20100505_IGHV_left_15	0.20833333333333337
SRR1383468.21591	20100505_IGHV_left_7	0.0
SRR1383468.21596	20100505_IGHV_left_2	0.0
SRR1383468.21649	20100505_IGHV_left_26	0.0
SRR1383468.21640	20100505_IGHV_left_6	0.0
SRR1383468.21597	20100505_IGHV_left_28	0.04166666666666663
SRR1383468.21722	20100505_IGHV_left_11	0.0
SRR1383468.21432	20100505_IGHV_left_7	0.0
SRR1383468.21775	20100505_IGHV_left_2	0.0
SRR1383468.21521	20100505_IGHV_left_11	0.04347826086956519
SRR1383468.21784	20100505_IGHV_left_14	0.0
SRR1383468.21785	20100505_IGHV_left_17	0.04761904761904767
SRR1383468.21598	20100505_IGHV_left_10	0.0
SRR1383468.21703	20100505_IGHV_left_21	0.0
SRR1383468.21947	20100505_IGHV_left_12	0.0
SRR1383468.21981	20100505_IGHV_left_32	0.0
SRR1383468.22056	20100505_IGHV_left_8	0.0
SRR1383468.21801	20100505_IGHV_left_4	0.6521739130434783
SRR1383468.22049	20100505_IGHV_left_40	0.0
SRR1383468.21698	20100505_IGHV_left_6	0.0
SRR1383468.22102	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.21777	20100505_IGHV_left_2	0.0
SRR1383468.22009	20100505_IGHV_left_2	0.0
SRR1383468.21790	20100505_IGHV_left_33	0.0
SRR1383468.21984	20100505_IGHV_left_2	0.0
SRR1383468.22079	20100505_IGHV_left_32	0.0
SRR1383468.22231	20100505_IGHV_left_7	0.0
SRR1383468.22153	20100505_IGHV_left_10	0.0
SRR1383468.22183	20100505_IGHV_left_1	0.0
SRR1383468.22114	20100505_IGHV_left_14	0.0
SRR1383468.22236	20100505_IGHV_left_2	0.0
SRR1383468.22287	20100505_IGHV_left_10	0.0
SRR1383468.22341	20100505_IGHV_left_27	0.17391304347826086
SRR1383468.22349	20100505_IGHV_left_2	0.0
SRR1383468.22389	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.22434	20100505_IGHV_left_2	0.0
SRR1383468.22470	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.22415	20100505_IGHV_left_10	0.0
SRR1383468.22465	20100505_IGHV_left_11	0.0
SRR1383468.22359	20100505_IGHV_left_2	0.0
SRR1383468.22448	20100505_IGHV_left_44	0.0
SRR1383468.22482	20100505_IGHV_left_36	0.0
SRR1383468.22367	20100505_IGHV_left_1	0.6818181818181819
SRR1383468.22450	20100505_IGHV_left_13	0.0
SRR1383468.22494	20100505_IGHV_left_2	0.0
SRR1383468.22589	20100505_IGHV_left_14	0.0
SRR1383468.22549	20100505_IGHV_left_2	0.0
SRR1383468.22599	20100505_IGHV_left_2	0.0
SRR1383468.22649	20100505_IGHV_left_33	0.0
SRR1383468.22520	20100505_IGHV_left_38	0.5238095238095238
SRR1383468.22647	20100505_IGHV_left_8	0.04166666666666663
SRR1383468.22812	20100505_IGHV_left_41	0.0
SRR1383468.22882	20100505_IGHV_left_13	0.04166666666666663
SRR1383468.22844	20100505_IGHV_left_2	0.0
SRR1383468.22849	20100505_IGHV_left_15	0.0
SRR1383468.22632	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.22821	20100505_IGHV_left_21	0.0
SRR1383468.22925	20100505_IGHV_left_32	0.0
SRR1383468.23050	20100505_IGHV_left_13	0.0
SRR1383468.22935	20100505_IGHV_left_9	0.0
SRR1383468.23096	20100505_IGHV_left_3	0.0
SRR1383468.23146	20100505_IGHV_left_2	0.0
SRR1383468.23021	20100505_IGHV_left_2	0.0
SRR1383468.23085	20100505_IGHV_left_6	0.0
SRR1383468.23108	20100505_IGHV_left_2	0.0
SRR1383468.23173	20100505_IGHV_left_2	0.04347826086956519
SRR1383468.23151	20100505_IGHV_left_38	0.0
SRR1383468.23186	20100505_IGHV_left_2	0.0
SRR1383468.23166	20100505_IGHV_left_2	0.04347826086956519
SRR1383468.23187	20100505_IGHV_left_22	0.0
SRR1383468.23203	20100505_IGHV_left_32	0.0
SRR1383468.23265	20100505_IGHV_left_2	0.0
SRR1383468.23323	20100505_IGHV_left_15	0.0
SRR1383468.23229	20100505_IGHV_left_11	0.0
SRR1383468.23347	20100505_IGHV_left_10	0.0
SRR1383468.23417	20100505_IGHV_left_2	0.0
SRR1383468.23422	20100505_IGHV_left_7	0.0
SRR1383468.23528	20100505_IGHV_left_7	0.7692307692307692
SRR1383468.23285	20100505_IGHV_left_13	0.0
SRR1383468.23500	20100505_IGHV_left_30	0.0
SRR1383468.23551	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.23587	20100505_IGHV_left_2	0.0
SRR1383468.23502	20100505_IGHV_left_22	0.0
SRR1383468.23557	20100505_IGHV_left_9	0.0
SRR1383468.23526	20100505_IGHV_left_13	0.0
SRR1383468.23585	20100505_IGHV_left_12	0.0
SRR1383468.23563	20100505_IGHV_left_27	0.13043478260869568
SRR1383468.23650	20100505_IGHV_left_43	0.038461538461538436
SRR1383468.23601	20100505_IGHV_left_17	0.0
SRR1383468.23668	20100505_IGHV_left_43	0.0
SRR1383468.23622	20100505_IGHV_left_2	0.0
SRR1383468.23661	20100505_IGHV_left_15	0.0
SRR1383468.23713	20100505_IGHV_left_17	0.04761904761904767
SRR1383468.23669	20100505_IGHV_left_2	0.0
SRR1383468.23673	20100505_IGHV_left_22	0.0
SRR1383468.23797	20100505_IGHV_left_14	0.0
SRR1383468.23733	20100505_IGHV_left_30	0.0
SRR1383468.23857	20100505_IGHV_left_22	0.04166666666666663
