ID	PRIMER	ERROR
SRR1383467.3092	20100505_IGHV_left_43	0.0
SRR1383467.3002	20100505_IGHV_left_2	0.0
SRR1383467.3099	20100505_IGHV_left_9	0.0
SRR1383467.2737	20100505_IGHV_left_12	0.0
SRR1383467.2920	20100505_IGHV_left_28	0.0
SRR1383467.3047	20100505_IGHV_left_25	0.6923076923076923
SRR1383467.3170	20100505_IGHV_left_36	0.04166666666666663
SRR1383467.3344	20100505_IGHV_left_2	0.0
SRR1383467.3281	20100505_IGHV_left_14	0.0
SRR1383467.3126	20100505_IGHV_left_5	0.5217391304347826
SRR1383467.3315	20100505_IGHV_left_10	0.0
SRR1383467.3324	20100505_IGHV_left_41	0.0
SRR1383467.3364	20100505_IGHV_left_36	0.0
SRR1383467.3308	20100505_IGHV_left_30	0.0
SRR1383467.3356	20100505_IGHV_left_30	0.0
SRR1383467.3481	20100505_IGHV_left_43	0.038461538461538436
SRR1383467.3496	20100505_IGHV_left_17	0.0
SRR1383467.3392	20100505_IGHV_left_2	0.0
SRR1383467.3457	20100505_IGHV_left_14	0.0
SRR1383467.3637	20100505_IGHV_left_35	0.0
SRR1383467.3649	20100505_IGHV_left_13	0.0
SRR1383467.3600	20100505_IGHV_left_26	0.0
SRR1383467.3627	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.3764	20100505_IGHV_left_14	0.0
SRR1383467.3775	20100505_IGHV_left_6	0.0
SRR1383467.3694	20100505_IGHV_left_13	0.04166666666666663
SRR1383467.3723	20100505_IGHV_left_35	0.0
SRR1383467.3820	20100505_IGHV_left_8	0.0
SRR1383467.3783	20100505_IGHV_left_1	0.0
SRR1383467.3850	20100505_IGHV_left_6	0.0
SRR1383467.3795	20100505_IGHV_left_2	0.0
SRR1383467.3894	20100505_IGHV_left_40	0.0
SRR1383467.3868	20100505_IGHV_left_2	0.0
SRR1383467.3965	20100505_IGHV_left_22	0.04166666666666663
SRR1383467.3953	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.3902	20100505_IGHV_left_36	0.0
SRR1383467.3994	20100505_IGHV_left_11	0.04347826086956519
SRR1383467.4051	20100505_IGHV_left_6	0.0
SRR1383467.4116	20100505_IGHV_left_10	0.0
SRR1383467.4211	20100505_IGHV_left_10	0.0
SRR1383467.4041	20100505_IGHV_left_45	0.0
SRR1383467.4056	20100505_IGHV_left_11	0.0
SRR1383467.4136	20100505_IGHV_left_12	0.0
SRR1383467.4201	20100505_IGHV_left_14	0.0
SRR1383467.3916	20100505_IGHV_left_2	0.0
SRR1383467.4012	20100505_IGHV_left_30	0.04347826086956519
SRR1383467.4135	20100505_IGHV_left_44	0.0
SRR1383467.4283	20100505_IGHV_left_14	0.0
SRR1383467.4256	20100505_IGHV_left_35	0.0
SRR1383467.4218	20100505_IGHV_left_22	0.0
SRR1383467.4333	20100505_IGHV_left_21	0.0
SRR1383467.4342	20100505_IGHV_left_35	0.0
SRR1383467.4377	20100505_IGHV_left_30	0.0
SRR1383467.4234	20100505_IGHV_left_17	0.0
SRR1383467.4286	20100505_IGHV_left_32	0.17391304347826086
SRR1383467.4339	20100505_IGHV_left_2	0.0
SRR1383467.4387	20100505_IGHV_left_14	0.0
SRR1383467.4406	20100505_IGHV_left_35	0.0
SRR1383467.4430	20100505_IGHV_left_35	0.0
SRR1383467.4442	20100505_IGHV_left_14	0.0
SRR1383467.4485	20100505_IGHV_left_17	0.04761904761904767
SRR1383467.4473	20100505_IGHV_left_2	0.0
SRR1383467.4477	20100505_IGHV_left_38	0.0
SRR1383467.4575	20100505_IGHV_left_10	0.17391304347826086
SRR1383467.4687	20100505_IGHV_left_2	0.0
SRR1383467.4644	20100505_IGHV_left_38	0.0
SRR1383467.4368	20100505_IGHV_left_8	0.0
SRR1383467.4600	20100505_IGHV_left_10	0.0
SRR1383467.4696	20100505_IGHV_left_38	0.0
SRR1383467.4414	20100505_IGHV_left_14	0.0
SRR1383467.4448	20100505_IGHV_left_14	0.0
SRR1383467.4501	20100505_IGHV_left_11	0.0
SRR1383467.4690	20100505_IGHV_left_32	0.0
SRR1383467.4811	20100505_IGHV_left_21	0.0
SRR1383467.4786	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.4707	20100505_IGHV_left_11	0.0
SRR1383467.4837	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.4738	20100505_IGHV_left_14	0.0
SRR1383467.4840	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.4846	20100505_IGHV_left_17	0.0
SRR1383467.4984	20100505_IGHV_left_43	0.0
SRR1383467.4957	20100505_IGHV_left_36	0.04166666666666663
SRR1383467.5031	20100505_IGHV_left_2	0.0
SRR1383467.5055	20100505_IGHV_left_10	0.17391304347826086
SRR1383467.4975	20100505_IGHV_left_14	0.0
SRR1383467.5101	20100505_IGHV_left_14	0.0
SRR1383467.5162	20100505_IGHV_left_10	0.0
SRR1383467.5196	20100505_IGHV_left_17	0.0
SRR1383467.5256	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.5320	20100505_IGHV_left_14	0.0
SRR1383467.5227	20100505_IGHV_left_2	0.0
SRR1383467.5132	20100505_IGHV_left_2	0.04347826086956519
SRR1383467.5376	20100505_IGHV_left_35	0.0
SRR1383467.5295	20100505_IGHV_left_1	0.0
SRR1383467.5267	20100505_IGHV_left_32	0.0
SRR1383467.5388	20100505_IGHV_left_1	0.045454545454545414
SRR1383467.5416	20100505_IGHV_left_8	0.0
SRR1383467.5413	20100505_IGHV_left_30	0.6086956521739131
SRR1383467.5448	20100505_IGHV_left_31	0.8076923076923077
SRR1383467.5467	20100505_IGHV_left_35	0.0
SRR1383467.5427	20100505_IGHV_left_2	0.0
SRR1383467.5525	20100505_IGHV_left_44	0.0
SRR1383467.5547	20100505_IGHV_left_12	0.0
SRR1383467.5588	20100505_IGHV_left_2	0.0
SRR1383467.5599	20100505_IGHV_left_8	0.0
SRR1383467.5607	20100505_IGHV_left_14	0.0
SRR1383467.5480	20100505_IGHV_left_2	0.0
SRR1383467.5603	20100505_IGHV_left_2	0.0
SRR1383467.5730	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.5614	20100505_IGHV_left_11	0.0
SRR1383467.5759	20100505_IGHV_left_27	0.0
SRR1383467.5636	20100505_IGHV_left_2	0.0
SRR1383467.5736	20100505_IGHV_left_14	0.0
SRR1383467.5894	20100505_IGHV_left_6	0.0
SRR1383467.5920	20100505_IGHV_left_17	0.04761904761904767
SRR1383467.5767	20100505_IGHV_left_36	0.0
SRR1383467.5883	20100505_IGHV_left_33	0.0
SRR1383467.5953	20100505_IGHV_left_2	0.0
SRR1383467.5982	20100505_IGHV_left_41	0.0
SRR1383467.6045	20100505_IGHV_left_25	0.7692307692307692
SRR1383467.5985	20100505_IGHV_left_14	0.0
SRR1383467.6096	20100505_IGHV_left_1	0.0
SRR1383467.6056	20100505_IGHV_left_14	0.0
SRR1383467.6213	20100505_IGHV_left_12	0.0
SRR1383467.6221	20100505_IGHV_left_40	0.0
SRR1383467.6159	20100505_IGHV_left_37	0.0
SRR1383467.6245	20100505_IGHV_left_10	0.0
SRR1383467.6242	20100505_IGHV_left_14	0.0
SRR1383467.6289	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.6156	20100505_IGHV_left_14	0.0
SRR1383467.6241	20100505_IGHV_left_35	0.0
SRR1383467.6297	20100505_IGHV_left_10	0.17391304347826086
SRR1383467.6308	20100505_IGHV_left_15	0.0
SRR1383467.6400	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.6364	20100505_IGHV_left_6	0.0
SRR1383467.6416	20100505_IGHV_left_30	0.0
SRR1383467.6427	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.6446	20100505_IGHV_left_2	0.0
SRR1383467.6474	20100505_IGHV_left_13	0.0
SRR1383467.6683	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.6639	20100505_IGHV_left_40	0.0
SRR1383467.6667	20100505_IGHV_left_44	0.0
SRR1383467.6765	20100505_IGHV_left_10	0.0
SRR1383467.6581	20100505_IGHV_left_32	0.17391304347826086
SRR1383467.6693	20100505_IGHV_left_14	0.0
SRR1383467.6798	20100505_IGHV_left_14	0.0
SRR1383467.6786	20100505_IGHV_left_10	0.0
SRR1383467.6813	20100505_IGHV_left_14	0.0
SRR1383467.6842	20100505_IGHV_left_25	0.6538461538461539
SRR1383467.6892	20100505_IGHV_left_28	0.0
SRR1383467.6949	20100505_IGHV_left_10	0.0
SRR1383467.6789	20100505_IGHV_left_12	0.0
SRR1383467.6858	20100505_IGHV_left_14	0.0
SRR1383467.7027	20100505_IGHV_left_38	0.0
SRR1383467.7069	20100505_IGHV_left_17	0.0
SRR1383467.6668	20100505_IGHV_left_13	0.0
SRR1383467.6769	20100505_IGHV_left_10	0.0
SRR1383467.6823	20100505_IGHV_left_10	0.0
SRR1383467.6925	20100505_IGHV_left_27	0.0
SRR1383467.7031	20100505_IGHV_left_2	0.0
SRR1383467.7022	20100505_IGHV_left_2	0.0
SRR1383467.7083	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.7101	20100505_IGHV_left_14	0.0
SRR1383467.7054	20100505_IGHV_left_32	0.30434782608695654
SRR1383467.7042	20100505_IGHV_left_11	0.04347826086956519
SRR1383467.7199	20100505_IGHV_left_37	0.0
SRR1383467.7167	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.7163	20100505_IGHV_left_14	0.0
SRR1383467.7211	20100505_IGHV_left_21	0.0
SRR1383467.7305	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.7289	20100505_IGHV_left_14	0.0
SRR1383467.7228	20100505_IGHV_left_38	0.1428571428571429
SRR1383467.7377	20100505_IGHV_left_10	0.0
SRR1383467.7422	20100505_IGHV_left_14	0.0
SRR1383467.7328	20100505_IGHV_left_6	0.0
SRR1383467.7322	20100505_IGHV_left_2	0.0
SRR1383467.7529	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.7515	20100505_IGHV_left_14	0.0
SRR1383467.7464	20100505_IGHV_left_35	0.0
SRR1383467.7452	20100505_IGHV_left_28	0.0
SRR1383467.7609	20100505_IGHV_left_35	0.0
SRR1383467.7587	20100505_IGHV_left_10	0.0
SRR1383467.7616	20100505_IGHV_left_11	0.0
SRR1383467.7540	20100505_IGHV_left_40	0.0
SRR1383467.7622	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.7643	20100505_IGHV_left_14	0.0
SRR1383467.7650	20100505_IGHV_left_12	0.0
SRR1383467.7672	20100505_IGHV_left_35	0.0
SRR1383467.7706	20100505_IGHV_left_35	0.0
SRR1383467.7658	20100505_IGHV_left_20	0.0
SRR1383467.7709	20100505_IGHV_left_5	0.6086956521739131
SRR1383467.7724	20100505_IGHV_left_2	0.0
SRR1383467.7712	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.7738	20100505_IGHV_left_4	0.0
SRR1383467.7779	20100505_IGHV_left_11	0.0
SRR1383467.7903	20100505_IGHV_left_45	0.07999999999999996
SRR1383467.7825	20100505_IGHV_left_14	0.0
SRR1383467.7851	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.7934	20100505_IGHV_left_12	0.04166666666666663
SRR1383467.7980	20100505_IGHV_left_32	0.0
SRR1383467.7982	20100505_IGHV_left_2	0.0
SRR1383467.7990	20100505_IGHV_left_14	0.0
SRR1383467.8060	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.8007	20100505_IGHV_left_14	0.0
SRR1383467.7953	20100505_IGHV_left_12	0.0
SRR1383467.8119	20100505_IGHV_left_14	0.0
SRR1383467.8020	20100505_IGHV_left_11	0.0
SRR1383467.8191	20100505_IGHV_left_6	0.0
SRR1383467.8161	20100505_IGHV_left_28	0.0
SRR1383467.8062	20100505_IGHV_left_10	0.0
SRR1383467.8194	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.8169	20100505_IGHV_left_14	0.0
SRR1383467.8199	20100505_IGHV_left_35	0.0
SRR1383467.8329	20100505_IGHV_left_16	0.0
SRR1383467.8313	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.8499	20100505_IGHV_left_17	0.04761904761904767
SRR1383467.8333	20100505_IGHV_left_14	0.0
SRR1383467.8612	20100505_IGHV_left_26	0.0
SRR1383467.8321	20100505_IGHV_left_11	0.0
SRR1383467.8961	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.8525	20100505_IGHV_left_12	0.0
SRR1383467.8994	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.8366	20100505_IGHV_left_28	0.08333333333333337
SRR1383467.8697	20100505_IGHV_left_8	0.04166666666666663
SRR1383467.9010	20100505_IGHV_left_11	0.0
SRR1383467.8680	20100505_IGHV_left_13	0.0
SRR1383467.9014	20100505_IGHV_left_7	0.5384615384615384
SRR1383467.8681	20100505_IGHV_left_17	0.0
SRR1383467.9002	20100505_IGHV_left_28	0.0
SRR1383467.9018	20100505_IGHV_left_2	0.0
SRR1383467.9124	20100505_IGHV_left_21	0.0
SRR1383467.9174	20100505_IGHV_left_8	0.5
SRR1383467.9121	20100505_IGHV_left_15	0.04166666666666663
SRR1383467.9158	20100505_IGHV_left_4	0.6521739130434783
SRR1383467.9378	20100505_IGHV_left_10	0.21739130434782605
SRR1383467.9542	20100505_IGHV_left_2	0.0
SRR1383467.9153	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.9908	20100505_IGHV_left_36	0.0
SRR1383467.9768	20100505_IGHV_left_27	0.17391304347826086
SRR1383467.10022	20100505_IGHV_left_36	0.0
SRR1383467.9150	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.9947	20100505_IGHV_left_2	0.0
SRR1383467.9275	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.9970	20100505_IGHV_left_2	0.0
SRR1383467.10051	20100505_IGHV_left_14	0.0
SRR1383467.9860	20100505_IGHV_left_14	0.0
SRR1383467.10036	20100505_IGHV_left_33	0.0
SRR1383467.10095	20100505_IGHV_left_31	0.6923076923076923
SRR1383467.10081	20100505_IGHV_left_2	0.0
SRR1383467.10025	20100505_IGHV_left_30	0.0
SRR1383467.10071	20100505_IGHV_left_17	0.09523809523809523
SRR1383467.10105	20100505_IGHV_left_12	0.7083333333333333
SRR1383467.10078	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.10137	20100505_IGHV_left_14	0.0
SRR1383467.10139	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.10143	20100505_IGHV_left_14	0.0
SRR1383467.10129	20100505_IGHV_left_10	0.0
SRR1383467.10151	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.10266	20100505_IGHV_left_10	0.0
SRR1383467.10150	20100505_IGHV_left_2	0.0
SRR1383467.10259	20100505_IGHV_left_2	0.0
SRR1383467.10278	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.10290	20100505_IGHV_left_14	0.0
SRR1383467.10340	20100505_IGHV_left_2	0.0
SRR1383467.10311	20100505_IGHV_left_26	0.0
SRR1383467.10344	20100505_IGHV_left_15	0.04166666666666663
SRR1383467.10458	20100505_IGHV_left_32	0.0
SRR1383467.10510	20100505_IGHV_left_43	0.038461538461538436
SRR1383467.10533	20100505_IGHV_left_14	0.0
SRR1383467.10435	20100505_IGHV_left_2	0.0
SRR1383467.10541	20100505_IGHV_left_12	0.0
SRR1383467.10588	20100505_IGHV_left_2	0.0
SRR1383467.10512	20100505_IGHV_left_14	0.0
SRR1383467.10605	20100505_IGHV_left_13	0.0
SRR1383467.10473	20100505_IGHV_left_10	0.0
SRR1383467.10543	20100505_IGHV_left_2	0.0
SRR1383467.10602	20100505_IGHV_left_17	0.0
SRR1383467.10613	20100505_IGHV_left_20	0.0
SRR1383467.10637	20100505_IGHV_left_1	0.045454545454545414
SRR1383467.10610	20100505_IGHV_left_2	0.0
SRR1383467.10608	20100505_IGHV_left_2	0.0
SRR1383467.10672	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.10647	20100505_IGHV_left_35	0.0
SRR1383467.10715	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.10663	20100505_IGHV_left_2	0.0
SRR1383467.10753	20100505_IGHV_left_30	0.0
SRR1383467.10812	20100505_IGHV_left_2	0.0
SRR1383467.10674	20100505_IGHV_left_16	0.0
SRR1383467.10768	20100505_IGHV_left_2	0.0
SRR1383467.10741	20100505_IGHV_left_2	0.0
SRR1383467.10793	20100505_IGHV_left_11	0.5652173913043479
SRR1383467.10724	20100505_IGHV_left_13	0.0
SRR1383467.10841	20100505_IGHV_left_21	0.0
SRR1383467.10854	20100505_IGHV_left_10	0.0
SRR1383467.10777	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.10879	20100505_IGHV_left_2	0.0
SRR1383467.10906	20100505_IGHV_left_10	0.0
SRR1383467.10821	20100505_IGHV_left_17	0.0
SRR1383467.10888	20100505_IGHV_left_2	0.0
SRR1383467.10915	20100505_IGHV_left_10	0.0
SRR1383467.10910	20100505_IGHV_left_10	0.17391304347826086
SRR1383467.10933	20100505_IGHV_left_15	0.0
SRR1383467.10963	20100505_IGHV_left_30	0.0
SRR1383467.10968	20100505_IGHV_left_3	0.8076923076923077
SRR1383467.10936	20100505_IGHV_left_2	0.0
SRR1383467.10994	20100505_IGHV_left_2	0.0
SRR1383467.11055	20100505_IGHV_left_26	0.0
SRR1383467.10958	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.10999	20100505_IGHV_left_10	0.0
SRR1383467.11080	20100505_IGHV_left_11	0.0
SRR1383467.11110	20100505_IGHV_left_1	0.0
SRR1383467.11145	20100505_IGHV_left_2	0.0
SRR1383467.11119	20100505_IGHV_left_14	0.0
SRR1383467.11151	20100505_IGHV_left_14	0.0
SRR1383467.11094	20100505_IGHV_left_2	0.0
SRR1383467.11117	20100505_IGHV_left_28	0.0
SRR1383467.11086	20100505_IGHV_left_17	0.0
SRR1383467.11115	20100505_IGHV_left_35	0.2857142857142857
SRR1383467.11196	20100505_IGHV_left_12	0.0
SRR1383467.11150	20100505_IGHV_left_13	0.0
SRR1383467.11182	20100505_IGHV_left_10	0.0
SRR1383467.11164	20100505_IGHV_left_14	0.0
SRR1383467.11243	20100505_IGHV_left_12	0.0
SRR1383467.11240	20100505_IGHV_left_33	0.0
SRR1383467.11245	20100505_IGHV_left_2	0.0
SRR1383467.11236	20100505_IGHV_left_30	0.0
SRR1383467.11258	20100505_IGHV_left_13	0.0
SRR1383467.11278	20100505_IGHV_left_32	0.08695652173913049
SRR1383467.11283	20100505_IGHV_left_2	0.0
SRR1383467.11239	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.11285	20100505_IGHV_left_17	0.04761904761904767
SRR1383467.11280	20100505_IGHV_left_2	0.0
SRR1383467.11303	20100505_IGHV_left_37	0.0
SRR1383467.11299	20100505_IGHV_left_13	0.0
SRR1383467.11319	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.11357	20100505_IGHV_left_3	0.0
SRR1383467.11337	20100505_IGHV_left_2	0.0
SRR1383467.11295	20100505_IGHV_left_2	0.0
SRR1383467.11375	20100505_IGHV_left_20	0.125
SRR1383467.11363	20100505_IGHV_left_2	0.04347826086956519
SRR1383467.11351	20100505_IGHV_left_11	0.0
SRR1383467.11356	20100505_IGHV_left_15	0.0
SRR1383467.11360	20100505_IGHV_left_14	0.0
SRR1383467.11370	20100505_IGHV_left_2	0.0
SRR1383467.11389	20100505_IGHV_left_2	0.0
SRR1383467.11395	20100505_IGHV_left_2	0.0
SRR1383467.11411	20100505_IGHV_left_13	0.0
SRR1383467.11443	20100505_IGHV_left_14	0.0
SRR1383467.11424	20100505_IGHV_left_2	0.0
SRR1383467.11439	20100505_IGHV_left_10	0.04347826086956519
SRR1383467.11456	20100505_IGHV_left_14	0.0
SRR1383467.11452	20100505_IGHV_left_30	0.0
SRR1383467.11485	20100505_IGHV_left_22	0.0
SRR1383467.11503	20100505_IGHV_left_17	0.0
SRR1383467.11509	20100505_IGHV_left_41	0.0
SRR1383467.11510	20100505_IGHV_left_40	0.0
SRR1383467.11534	20100505_IGHV_left_40	0.0
SRR1383467.11527	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.11537	20100505_IGHV_left_14	0.0
SRR1383467.11601	20100505_IGHV_left_2	0.0
SRR1383467.11584	20100505_IGHV_left_27	0.13043478260869568
SRR1383467.11553	20100505_IGHV_left_11	0.0
SRR1383467.11658	20100505_IGHV_left_35	0.0
SRR1383467.11669	20100505_IGHV_left_14	0.0
SRR1383467.11670	20100505_IGHV_left_35	0.0
SRR1383467.11722	20100505_IGHV_left_2	0.0
SRR1383467.11690	20100505_IGHV_left_13	0.0
SRR1383467.11737	20100505_IGHV_left_2	0.0
SRR1383467.11548	20100505_IGHV_left_21	0.0
SRR1383467.11609	20100505_IGHV_left_14	0.0
SRR1383467.11721	20100505_IGHV_left_37	0.09999999999999998
SRR1383467.11741	20100505_IGHV_left_13	0.04166666666666663
SRR1383467.11739	20100505_IGHV_left_22	0.08333333333333337
SRR1383467.11768	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.11765	20100505_IGHV_left_35	0.0
SRR1383467.11774	20100505_IGHV_left_2	0.0
SRR1383467.11749	20100505_IGHV_left_12	0.0
SRR1383467.11759	20100505_IGHV_left_10	0.0
SRR1383467.11770	20100505_IGHV_left_17	0.0
SRR1383467.11777	20100505_IGHV_left_37	0.15000000000000002
SRR1383467.11800	20100505_IGHV_left_14	0.045454545454545414
SRR1383467.11811	20100505_IGHV_left_2	0.0
SRR1383467.11816	20100505_IGHV_left_41	0.0
SRR1383467.11836	20100505_IGHV_left_33	0.0
SRR1383467.11802	20100505_IGHV_left_33	0.0
SRR1383467.11866	20100505_IGHV_left_40	0.0
SRR1383467.11857	20100505_IGHV_left_30	0.0
SRR1383467.11883	20100505_IGHV_left_8	0.0
SRR1383467.11890	20100505_IGHV_left_38	0.0
SRR1383467.11908	20100505_IGHV_left_14	0.0
SRR1383467.11927	20100505_IGHV_left_2	0.0
SRR1383467.11909	20100505_IGHV_left_21	0.0
SRR1383467.11932	20100505_IGHV_left_28	0.04166666666666663
SRR1383467.11913	20100505_IGHV_left_22	0.0
SRR1383467.11951	20100505_IGHV_left_13	0.0
SRR1383467.11894	20100505_IGHV_left_33	0.0
SRR1383467.11972	20100505_IGHV_left_44	0.0
SRR1383467.11914	20100505_IGHV_left_9	0.0
SRR1383467.11967	20100505_IGHV_left_2	0.0
SRR1383467.11968	20100505_IGHV_left_14	0.0
SRR1383467.11964	20100505_IGHV_left_21	0.0
SRR1383467.11983	20100505_IGHV_left_2	0.0
SRR1383467.12030	20100505_IGHV_left_32	0.0
SRR1383467.11989	20100505_IGHV_left_43	0.0
SRR1383467.12031	20100505_IGHV_left_2	0.0
SRR1383467.11998	20100505_IGHV_left_35	0.0
SRR1383467.11985	20100505_IGHV_left_2	0.0
SRR1383467.12098	20100505_IGHV_left_2	0.0
