sample_id	subject_id	clone_id	seq_count	seq_freq
SRR1383451	M4	1092	1	0.000368052999631947
SRR1383451	M4	1093	1	0.000368052999631947
SRR1383451	M4	1095	1	0.000368052999631947
SRR1383451	M4	1096	1	0.000368052999631947
SRR1383451	M4	1097	1	0.000368052999631947
SRR1383451	M4	1098	1	0.000368052999631947
SRR1383451	M4	11	1	0.000368052999631947
SRR1383451	M4	110	1	0.000368052999631947
SRR1383451	M4	1101	1	0.000368052999631947
SRR1383451	M4	1103	1	0.000368052999631947
SRR1383451	M4	1104	1	0.000368052999631947
SRR1383451	M4	1105	1	0.000368052999631947
SRR1383451	M4	1106	1	0.000368052999631947
SRR1383451	M4	1107	1	0.000368052999631947
SRR1383451	M4	1108	1	0.000368052999631947
SRR1383451	M4	1109	1	0.000368052999631947
SRR1383451	M4	111	1	0.000368052999631947
SRR1383451	M4	1111	1	0.000368052999631947
SRR1383451	M4	1112	1	0.000368052999631947
SRR1383451	M4	1113	1	0.000368052999631947
SRR1383451	M4	1114	1	0.000368052999631947
SRR1383451	M4	1115	1	0.000368052999631947
SRR1383451	M4	1116	1	0.000368052999631947
SRR1383451	M4	1117	1	0.000368052999631947
SRR1383451	M4	1119	1	0.000368052999631947
SRR1383451	M4	112	1	0.000368052999631947
SRR1383451	M4	1120	1	0.000368052999631947
SRR1383451	M4	1122	1	0.000368052999631947
SRR1383451	M4	1123	1	0.000368052999631947
SRR1383451	M4	1124	1	0.000368052999631947
SRR1383451	M4	1125	1	0.000368052999631947
SRR1383451	M4	1126	1	0.000368052999631947
SRR1383451	M4	1127	1	0.000368052999631947
SRR1383451	M4	1130	1	0.000368052999631947
SRR1383451	M4	1137	1	0.000368052999631947
SRR1383451	M4	1139	1	0.000368052999631947
SRR1383451	M4	1140	1	0.000368052999631947
SRR1383451	M4	1143	1	0.000368052999631947
SRR1383451	M4	1144	1	0.000368052999631947
SRR1383451	M4	1145	1	0.000368052999631947
SRR1383451	M4	1149	1	0.000368052999631947
SRR1383451	M4	1150	1	0.000368052999631947
SRR1383451	M4	1151	1	0.000368052999631947
SRR1383451	M4	1152	1	0.000368052999631947
SRR1383451	M4	1153	1	0.000368052999631947
SRR1383451	M4	1154	1	0.000368052999631947
SRR1383451	M4	1155	1	0.000368052999631947
SRR1383451	M4	1156	1	0.000368052999631947
SRR1383451	M4	1157	1	0.000368052999631947
SRR1383451	M4	1158	1	0.000368052999631947
SRR1383451	M4	1159	1	0.000368052999631947
SRR1383451	M4	1160	1	0.000368052999631947
SRR1383451	M4	1161	1	0.000368052999631947
SRR1383451	M4	1162	1	0.000368052999631947
SRR1383451	M4	1164	1	0.000368052999631947
SRR1383451	M4	1166	1	0.000368052999631947
SRR1383451	M4	1171	1	0.000368052999631947
SRR1383451	M4	1172	1	0.000368052999631947
SRR1383451	M4	1173	1	0.000368052999631947
SRR1383451	M4	1174	1	0.000368052999631947
SRR1383451	M4	1175	1	0.000368052999631947
SRR1383451	M4	1176	1	0.000368052999631947
SRR1383451	M4	1177	1	0.000368052999631947
SRR1383451	M4	118	1	0.000368052999631947
SRR1383451	M4	1182	1	0.000368052999631947
SRR1383451	M4	1185	1	0.000368052999631947
SRR1383451	M4	1186	1	0.000368052999631947
SRR1383451	M4	1188	1	0.000368052999631947
SRR1383451	M4	1192	1	0.000368052999631947
SRR1383451	M4	1194	1	0.000368052999631947
SRR1383451	M4	1196	1	0.000368052999631947
SRR1383451	M4	1197	1	0.000368052999631947
SRR1383451	M4	1198	1	0.000368052999631947
SRR1383451	M4	1199	1	0.000368052999631947
SRR1383451	M4	1201	1	0.000368052999631947
SRR1383451	M4	1202	1	0.000368052999631947
SRR1383451	M4	1203	1	0.000368052999631947
SRR1383451	M4	1204	1	0.000368052999631947
SRR1383451	M4	1205	1	0.000368052999631947
SRR1383451	M4	1206	1	0.000368052999631947
SRR1383451	M4	1209	1	0.000368052999631947
SRR1383451	M4	121	1	0.000368052999631947
SRR1383451	M4	1210	1	0.000368052999631947
SRR1383451	M4	1211	1	0.000368052999631947
SRR1383451	M4	1213	1	0.000368052999631947
SRR1383451	M4	1215	1	0.000368052999631947
SRR1383451	M4	1216	1	0.000368052999631947
SRR1383451	M4	1217	1	0.000368052999631947
SRR1383451	M4	1219	1	0.000368052999631947
SRR1383451	M4	1221	1	0.000368052999631947
SRR1383451	M4	1223	1	0.000368052999631947
SRR1383451	M4	1224	1	0.000368052999631947
SRR1383451	M4	1225	1	0.000368052999631947
SRR1383451	M4	1226	1	0.000368052999631947
SRR1383451	M4	1229	1	0.000368052999631947
SRR1383451	M4	123	1	0.000368052999631947
SRR1383451	M4	1230	1	0.000368052999631947
SRR1383451	M4	1231	1	0.000368052999631947
SRR1383451	M4	1232	1	0.000368052999631947
SRR1383451	M4	1233	1	0.000368052999631947
SRR1383451	M4	1234	1	0.000368052999631947
SRR1383451	M4	1237	1	0.000368052999631947
SRR1383451	M4	1238	1	0.000368052999631947
SRR1383451	M4	124	1	0.000368052999631947
SRR1383451	M4	1241	1	0.000368052999631947
SRR1383451	M4	1242	1	0.000368052999631947
SRR1383451	M4	1243	1	0.000368052999631947
SRR1383451	M4	1245	1	0.000368052999631947
SRR1383451	M4	1246	1	0.000368052999631947
SRR1383451	M4	1247	1	0.000368052999631947
SRR1383451	M4	1248	1	0.000368052999631947
SRR1383451	M4	125	1	0.000368052999631947
SRR1383451	M4	1250	1	0.000368052999631947
SRR1383451	M4	1251	1	0.000368052999631947
SRR1383451	M4	1253	1	0.000368052999631947
SRR1383451	M4	1255	1	0.000368052999631947
SRR1383451	M4	1257	1	0.000368052999631947
SRR1383451	M4	1259	1	0.000368052999631947
SRR1383451	M4	126	1	0.000368052999631947
SRR1383451	M4	1260	1	0.000368052999631947
SRR1383451	M4	1261	1	0.000368052999631947
SRR1383451	M4	1264	1	0.000368052999631947
SRR1383451	M4	1266	1	0.000368052999631947
SRR1383451	M4	1268	1	0.000368052999631947
SRR1383451	M4	1269	1	0.000368052999631947
SRR1383451	M4	127	1	0.000368052999631947
SRR1383451	M4	1270	1	0.000368052999631947
SRR1383451	M4	1271	1	0.000368052999631947
SRR1383451	M4	1272	1	0.000368052999631947
SRR1383451	M4	1273	1	0.000368052999631947
SRR1383451	M4	1274	1	0.000368052999631947
SRR1383451	M4	1275	1	0.000368052999631947
SRR1383451	M4	1278	1	0.000368052999631947
SRR1383451	M4	128	1	0.000368052999631947
SRR1383451	M4	1280	1	0.000368052999631947
SRR1383451	M4	1281	1	0.000368052999631947
SRR1383451	M4	1282	1	0.000368052999631947
SRR1383451	M4	1283	1	0.000368052999631947
SRR1383451	M4	1284	1	0.000368052999631947
SRR1383451	M4	1285	1	0.000368052999631947
SRR1383451	M4	1286	1	0.000368052999631947
SRR1383451	M4	1288	1	0.000368052999631947
SRR1383451	M4	1289	1	0.000368052999631947
SRR1383451	M4	129	1	0.000368052999631947
SRR1383451	M4	1293	1	0.000368052999631947
SRR1383451	M4	1294	1	0.000368052999631947
SRR1383451	M4	1295	1	0.000368052999631947
SRR1383451	M4	1297	1	0.000368052999631947
SRR1383451	M4	1298	1	0.000368052999631947
SRR1383451	M4	1299	1	0.000368052999631947
SRR1383451	M4	13	1	0.000368052999631947
SRR1383451	M4	130	1	0.000368052999631947
SRR1383451	M4	1300	1	0.000368052999631947
SRR1383451	M4	1303	1	0.000368052999631947
SRR1383451	M4	1305	1	0.000368052999631947
SRR1383451	M4	1306	1	0.000368052999631947
SRR1383451	M4	1309	1	0.000368052999631947
SRR1383451	M4	131	1	0.000368052999631947
SRR1383451	M4	1311	1	0.000368052999631947
SRR1383451	M4	1313	1	0.000368052999631947
SRR1383451	M4	1314	1	0.000368052999631947
SRR1383451	M4	1315	1	0.000368052999631947
SRR1383451	M4	1316	1	0.000368052999631947
SRR1383451	M4	1317	1	0.000368052999631947
SRR1383451	M4	1318	1	0.000368052999631947
SRR1383451	M4	132	1	0.000368052999631947
SRR1383451	M4	1321	1	0.000368052999631947
SRR1383451	M4	1322	1	0.000368052999631947
SRR1383451	M4	1323	1	0.000368052999631947
SRR1383451	M4	1324	1	0.000368052999631947
SRR1383451	M4	1325	1	0.000368052999631947
SRR1383451	M4	1326	1	0.000368052999631947
SRR1383451	M4	1327	1	0.000368052999631947
SRR1383451	M4	1329	1	0.000368052999631947
SRR1383451	M4	1330	1	0.000368052999631947
SRR1383451	M4	1332	1	0.000368052999631947
SRR1383451	M4	1333	1	0.000368052999631947
SRR1383451	M4	1336	1	0.000368052999631947
SRR1383451	M4	1338	1	0.000368052999631947
SRR1383451	M4	134	1	0.000368052999631947
SRR1383451	M4	1341	1	0.000368052999631947
SRR1383451	M4	1343	1	0.000368052999631947
SRR1383451	M4	1345	1	0.000368052999631947
SRR1383451	M4	1346	1	0.000368052999631947
SRR1383451	M4	1347	1	0.000368052999631947
SRR1383451	M4	1348	1	0.000368052999631947
SRR1383451	M4	1349	1	0.000368052999631947
SRR1383451	M4	135	1	0.000368052999631947
SRR1383451	M4	1350	1	0.000368052999631947
SRR1383451	M4	1352	1	0.000368052999631947
SRR1383451	M4	1353	1	0.000368052999631947
SRR1383451	M4	1354	1	0.000368052999631947
SRR1383451	M4	1355	1	0.000368052999631947
SRR1383451	M4	1357	1	0.000368052999631947
SRR1383451	M4	1359	1	0.000368052999631947
SRR1383451	M4	136	1	0.000368052999631947
SRR1383451	M4	1360	1	0.000368052999631947
SRR1383451	M4	1361	1	0.000368052999631947
SRR1383451	M4	1362	1	0.000368052999631947
SRR1383451	M4	1368	1	0.000368052999631947
SRR1383451	M4	1369	1	0.000368052999631947
SRR1383451	M4	137	1	0.000368052999631947
SRR1383451	M4	1370	1	0.000368052999631947
SRR1383451	M4	1371	1	0.000368052999631947
SRR1383451	M4	1373	1	0.000368052999631947
SRR1383451	M4	1375	1	0.000368052999631947
SRR1383451	M4	1379	1	0.000368052999631947
SRR1383451	M4	138	1	0.000368052999631947
SRR1383451	M4	1380	1	0.000368052999631947
SRR1383451	M4	1385	1	0.000368052999631947
SRR1383451	M4	1388	1	0.000368052999631947
SRR1383451	M4	1391	1	0.000368052999631947
SRR1383451	M4	1392	1	0.000368052999631947
SRR1383451	M4	1394	1	0.000368052999631947
SRR1383451	M4	1395	1	0.000368052999631947
SRR1383451	M4	1399	1	0.000368052999631947
SRR1383451	M4	14	1	0.000368052999631947
SRR1383451	M4	140	1	0.000368052999631947
SRR1383451	M4	1400	1	0.000368052999631947
SRR1383451	M4	1401	1	0.000368052999631947
SRR1383451	M4	1402	1	0.000368052999631947
SRR1383451	M4	1403	1	0.000368052999631947
SRR1383451	M4	1407	1	0.000368052999631947
SRR1383451	M4	1408	1	0.000368052999631947
SRR1383451	M4	1409	1	0.000368052999631947
SRR1383451	M4	141	1	0.000368052999631947
SRR1383451	M4	1410	1	0.000368052999631947
SRR1383451	M4	1411	1	0.000368052999631947
SRR1383451	M4	1419	1	0.000368052999631947
SRR1383451	M4	1420	1	0.000368052999631947
SRR1383451	M4	1421	1	0.000368052999631947
SRR1383451	M4	1422	1	0.000368052999631947
SRR1383451	M4	1426	1	0.000368052999631947
SRR1383451	M4	1427	1	0.000368052999631947
SRR1383451	M4	1428	1	0.000368052999631947
SRR1383451	M4	1429	1	0.000368052999631947
SRR1383451	M4	1430	1	0.000368052999631947
SRR1383451	M4	1431	1	0.000368052999631947
SRR1383451	M4	1432	1	0.000368052999631947
SRR1383451	M4	1433	1	0.000368052999631947
SRR1383451	M4	1434	1	0.000368052999631947
SRR1383451	M4	1436	1	0.000368052999631947
SRR1383451	M4	1439	1	0.000368052999631947
SRR1383451	M4	1440	1	0.000368052999631947
SRR1383451	M4	1441	1	0.000368052999631947
SRR1383451	M4	1443	1	0.000368052999631947
SRR1383451	M4	1444	1	0.000368052999631947
SRR1383451	M4	1447	1	0.000368052999631947
SRR1383451	M4	1448	1	0.000368052999631947
SRR1383451	M4	1449	1	0.000368052999631947
SRR1383451	M4	145	1	0.000368052999631947
SRR1383451	M4	1450	1	0.000368052999631947
SRR1383451	M4	1451	1	0.000368052999631947
SRR1383451	M4	1452	1	0.000368052999631947
SRR1383451	M4	1454	1	0.000368052999631947
SRR1383451	M4	1455	1	0.000368052999631947
SRR1383451	M4	1456	1	0.000368052999631947
SRR1383451	M4	1457	1	0.000368052999631947
SRR1383451	M4	1458	1	0.000368052999631947
SRR1383451	M4	146	1	0.000368052999631947
SRR1383451	M4	1460	1	0.000368052999631947
SRR1383451	M4	1461	1	0.000368052999631947
SRR1383451	M4	1463	1	0.000368052999631947
SRR1383451	M4	1466	1	0.000368052999631947
SRR1383451	M4	1467	1	0.000368052999631947
SRR1383451	M4	1468	1	0.000368052999631947
SRR1383451	M4	1469	1	0.000368052999631947
SRR1383451	M4	147	1	0.000368052999631947
SRR1383451	M4	1470	1	0.000368052999631947
SRR1383451	M4	1471	1	0.000368052999631947
SRR1383451	M4	1475	1	0.000368052999631947
SRR1383451	M4	1476	1	0.000368052999631947
SRR1383451	M4	1477	1	0.000368052999631947
SRR1383451	M4	1478	1	0.000368052999631947
SRR1383451	M4	1479	1	0.000368052999631947
SRR1383451	M4	148	1	0.000368052999631947
SRR1383451	M4	1481	1	0.000368052999631947
SRR1383451	M4	1482	1	0.000368052999631947
SRR1383451	M4	1483	1	0.000368052999631947
SRR1383451	M4	1485	1	0.000368052999631947
SRR1383451	M4	1486	1	0.000368052999631947
SRR1383451	M4	1488	1	0.000368052999631947
SRR1383451	M4	1489	1	0.000368052999631947
SRR1383451	M4	149	1	0.000368052999631947
SRR1383451	M4	1491	1	0.000368052999631947
SRR1383451	M4	1492	1	0.000368052999631947
SRR1383451	M4	1493	1	0.000368052999631947
SRR1383451	M4	1494	1	0.000368052999631947
SRR1383451	M4	1497	1	0.000368052999631947
SRR1383451	M4	1499	1	0.000368052999631947
SRR1383451	M4	150	1	0.000368052999631947
SRR1383451	M4	1502	1	0.000368052999631947
SRR1383451	M4	1503	1	0.000368052999631947
SRR1383451	M4	1504	1	0.000368052999631947
SRR1383451	M4	1505	1	0.000368052999631947
SRR1383451	M4	1506	1	0.000368052999631947
SRR1383451	M4	1507	1	0.000368052999631947
SRR1383451	M4	1508	1	0.000368052999631947
SRR1383451	M4	1509	1	0.000368052999631947
SRR1383451	M4	151	1	0.000368052999631947
SRR1383451	M4	1510	1	0.000368052999631947
SRR1383451	M4	1513	1	0.000368052999631947
SRR1383451	M4	1514	1	0.000368052999631947
SRR1383451	M4	1515	1	0.000368052999631947
SRR1383451	M4	1516	1	0.000368052999631947
SRR1383451	M4	1517	1	0.000368052999631947
SRR1383451	M4	1518	1	0.000368052999631947
SRR1383451	M4	1519	1	0.000368052999631947
SRR1383451	M4	152	1	0.000368052999631947
SRR1383451	M4	1521	1	0.000368052999631947
SRR1383451	M4	1524	1	0.000368052999631947
SRR1383451	M4	1525	1	0.000368052999631947
SRR1383451	M4	1526	1	0.000368052999631947
SRR1383451	M4	1527	1	0.000368052999631947
SRR1383451	M4	1528	1	0.000368052999631947
SRR1383451	M4	1529	1	0.000368052999631947
SRR1383451	M4	153	1	0.000368052999631947
SRR1383451	M4	1530	1	0.000368052999631947
SRR1383451	M4	1533	1	0.000368052999631947
SRR1383451	M4	1534	1	0.000368052999631947
SRR1383451	M4	1535	1	0.000368052999631947
SRR1383451	M4	1536	1	0.000368052999631947
SRR1383451	M4	1537	1	0.000368052999631947
SRR1383451	M4	1538	1	0.000368052999631947
SRR1383451	M4	154	1	0.000368052999631947
SRR1383451	M4	1542	1	0.000368052999631947
SRR1383451	M4	1543	1	0.000368052999631947
SRR1383451	M4	1544	1	0.000368052999631947
SRR1383451	M4	1545	1	0.000368052999631947
SRR1383451	M4	1546	1	0.000368052999631947
SRR1383451	M4	1548	1	0.000368052999631947
SRR1383451	M4	1549	1	0.000368052999631947
SRR1383451	M4	155	1	0.000368052999631947
SRR1383451	M4	1551	1	0.000368052999631947
SRR1383451	M4	1553	1	0.000368052999631947
SRR1383451	M4	1556	1	0.000368052999631947
SRR1383451	M4	1557	1	0.000368052999631947
SRR1383451	M4	1559	1	0.000368052999631947
SRR1383451	M4	156	1	0.000368052999631947
SRR1383451	M4	1560	1	0.000368052999631947
SRR1383451	M4	1561	1	0.000368052999631947
SRR1383451	M4	1562	1	0.000368052999631947
SRR1383451	M4	1566	1	0.000368052999631947
SRR1383451	M4	1567	1	0.000368052999631947
SRR1383451	M4	1568	1	0.000368052999631947
SRR1383451	M4	1569	1	0.000368052999631947
SRR1383451	M4	1570	1	0.000368052999631947
SRR1383451	M4	1574	1	0.000368052999631947
SRR1383451	M4	1575	1	0.000368052999631947
SRR1383451	M4	1576	1	0.000368052999631947
SRR1383451	M4	1577	1	0.000368052999631947
SRR1383451	M4	1578	1	0.000368052999631947
SRR1383451	M4	1579	1	0.000368052999631947
SRR1383451	M4	158	1	0.000368052999631947
SRR1383451	M4	1580	1	0.000368052999631947
SRR1383451	M4	1581	1	0.000368052999631947
SRR1383451	M4	1582	1	0.000368052999631947
SRR1383451	M4	1583	1	0.000368052999631947
SRR1383451	M4	1584	1	0.000368052999631947
SRR1383451	M4	1585	1	0.000368052999631947
SRR1383451	M4	1586	1	0.000368052999631947
SRR1383451	M4	1587	1	0.000368052999631947
SRR1383451	M4	1589	1	0.000368052999631947
SRR1383451	M4	1590	1	0.000368052999631947
SRR1383451	M4	1591	1	0.000368052999631947
SRR1383451	M4	1592	1	0.000368052999631947
SRR1383451	M4	1593	1	0.000368052999631947
SRR1383451	M4	1594	1	0.000368052999631947
SRR1383451	M4	1595	1	0.000368052999631947
SRR1383451	M4	1599	1	0.000368052999631947
SRR1383451	M4	160	1	0.000368052999631947
SRR1383451	M4	1600	1	0.000368052999631947
SRR1383451	M4	1601	1	0.000368052999631947
SRR1383451	M4	1602	1	0.000368052999631947
SRR1383451	M4	1605	1	0.000368052999631947
SRR1383451	M4	1606	1	0.000368052999631947
SRR1383451	M4	1608	1	0.000368052999631947
SRR1383451	M4	1609	1	0.000368052999631947
SRR1383451	M4	161	1	0.000368052999631947
SRR1383451	M4	1610	1	0.000368052999631947
SRR1383451	M4	1612	1	0.000368052999631947
SRR1383451	M4	1613	1	0.000368052999631947
SRR1383451	M4	1614	1	0.000368052999631947
SRR1383451	M4	1615	1	0.000368052999631947
SRR1383451	M4	1617	1	0.000368052999631947
SRR1383451	M4	1618	1	0.000368052999631947
SRR1383451	M4	1619	1	0.000368052999631947
SRR1383451	M4	1623	1	0.000368052999631947
SRR1383451	M4	1624	1	0.000368052999631947
SRR1383451	M4	1625	1	0.000368052999631947
SRR1383451	M4	1626	1	0.000368052999631947
SRR1383451	M4	1627	1	0.000368052999631947
SRR1383451	M4	1630	1	0.000368052999631947
SRR1383451	M4	1631	1	0.000368052999631947
SRR1383451	M4	1632	1	0.000368052999631947
SRR1383451	M4	1635	1	0.000368052999631947
SRR1383451	M4	1636	1	0.000368052999631947
SRR1383451	M4	1637	1	0.000368052999631947
SRR1383451	M4	1638	1	0.000368052999631947
SRR1383451	M4	1639	1	0.000368052999631947
SRR1383451	M4	1640	1	0.000368052999631947
SRR1383451	M4	1644	1	0.000368052999631947
SRR1383451	M4	1645	1	0.000368052999631947
SRR1383451	M4	1646	1	0.000368052999631947
SRR1383451	M4	1647	1	0.000368052999631947
SRR1383451	M4	1648	1	0.000368052999631947
SRR1383451	M4	1650	1	0.000368052999631947
SRR1383451	M4	1654	1	0.000368052999631947
SRR1383451	M4	1655	1	0.000368052999631947
SRR1383451	M4	1658	1	0.000368052999631947
SRR1383451	M4	1659	1	0.000368052999631947
SRR1383451	M4	1660	1	0.000368052999631947
SRR1383451	M4	1661	1	0.000368052999631947
SRR1383451	M4	1663	1	0.000368052999631947
SRR1383451	M4	1664	1	0.000368052999631947
SRR1383451	M4	1665	1	0.000368052999631947
SRR1383451	M4	1666	1	0.000368052999631947
SRR1383451	M4	1667	1	0.000368052999631947
SRR1383451	M4	1668	1	0.000368052999631947
SRR1383451	M4	167	1	0.000368052999631947
SRR1383451	M4	1672	1	0.000368052999631947
SRR1383451	M4	1675	1	0.000368052999631947
SRR1383451	M4	1677	1	0.000368052999631947
SRR1383451	M4	1679	1	0.000368052999631947
SRR1383451	M4	1680	1	0.000368052999631947
SRR1383451	M4	1681	1	0.000368052999631947
SRR1383451	M4	1687	1	0.000368052999631947
SRR1383451	M4	1689	1	0.000368052999631947
SRR1383451	M4	169	1	0.000368052999631947
SRR1383451	M4	1690	1	0.000368052999631947
SRR1383451	M4	1691	1	0.000368052999631947
SRR1383451	M4	1692	1	0.000368052999631947
SRR1383451	M4	1694	1	0.000368052999631947
SRR1383451	M4	1695	1	0.000368052999631947
SRR1383451	M4	170	1	0.000368052999631947
SRR1383451	M4	1700	1	0.000368052999631947
SRR1383451	M4	1701	1	0.000368052999631947
SRR1383451	M4	1705	1	0.000368052999631947
SRR1383451	M4	1711	1	0.000368052999631947
SRR1383451	M4	1712	1	0.000368052999631947
SRR1383451	M4	1713	1	0.000368052999631947
SRR1383451	M4	1715	1	0.000368052999631947
SRR1383451	M4	1717	1	0.000368052999631947
SRR1383451	M4	1718	1	0.000368052999631947
SRR1383451	M4	1719	1	0.000368052999631947
SRR1383451	M4	172	1	0.000368052999631947
SRR1383451	M4	1720	1	0.000368052999631947
SRR1383451	M4	1721	1	0.000368052999631947
SRR1383451	M4	1722	1	0.000368052999631947
SRR1383451	M4	1725	1	0.000368052999631947
SRR1383451	M4	173	1	0.000368052999631947
SRR1383451	M4	1732	1	0.000368052999631947
SRR1383451	M4	1738	1	0.000368052999631947
SRR1383451	M4	1739	1	0.000368052999631947
SRR1383451	M4	174	1	0.000368052999631947
SRR1383451	M4	1740	1	0.000368052999631947
SRR1383451	M4	1741	1	0.000368052999631947
SRR1383451	M4	1742	1	0.000368052999631947
SRR1383451	M4	1743	1	0.000368052999631947
SRR1383451	M4	1744	1	0.000368052999631947
SRR1383451	M4	1745	1	0.000368052999631947
SRR1383451	M4	1746	1	0.000368052999631947
SRR1383451	M4	1747	1	0.000368052999631947
SRR1383451	M4	1748	1	0.000368052999631947
SRR1383451	M4	1749	1	0.000368052999631947
SRR1383451	M4	175	1	0.000368052999631947
SRR1383451	M4	1750	1	0.000368052999631947
SRR1383451	M4	1751	1	0.000368052999631947
SRR1383451	M4	1752	1	0.000368052999631947
SRR1383451	M4	1753	1	0.000368052999631947
SRR1383451	M4	1755	1	0.000368052999631947
SRR1383451	M4	1757	1	0.000368052999631947
SRR1383451	M4	176	1	0.000368052999631947
SRR1383451	M4	1760	1	0.000368052999631947
SRR1383451	M4	1765	1	0.000368052999631947
SRR1383451	M4	1766	1	0.000368052999631947
SRR1383451	M4	1767	1	0.000368052999631947
SRR1383451	M4	1768	1	0.000368052999631947
SRR1383451	M4	177	1	0.000368052999631947
SRR1383451	M4	1772	1	0.000368052999631947
SRR1383451	M4	1773	1	0.000368052999631947
SRR1383451	M4	1774	1	0.000368052999631947
SRR1383451	M4	1775	1	0.000368052999631947
SRR1383451	M4	1776	1	0.000368052999631947
SRR1383451	M4	1777	1	0.000368052999631947
SRR1383451	M4	1778	1	0.000368052999631947
SRR1383451	M4	1779	1	0.000368052999631947
SRR1383451	M4	178	1	0.000368052999631947
SRR1383451	M4	1780	1	0.000368052999631947
SRR1383451	M4	1781	1	0.000368052999631947
SRR1383451	M4	1783	1	0.000368052999631947
SRR1383451	M4	1784	1	0.000368052999631947
SRR1383451	M4	1785	1	0.000368052999631947
SRR1383451	M4	1786	1	0.000368052999631947
SRR1383451	M4	1787	1	0.000368052999631947
SRR1383451	M4	1788	1	0.000368052999631947
SRR1383451	M4	1789	1	0.000368052999631947
SRR1383451	M4	1790	1	0.000368052999631947
SRR1383451	M4	1791	1	0.000368052999631947
SRR1383451	M4	1792	1	0.000368052999631947
SRR1383451	M4	1794	1	0.000368052999631947
SRR1383451	M4	1795	1	0.000368052999631947
SRR1383451	M4	1796	1	0.000368052999631947
SRR1383451	M4	1797	1	0.000368052999631947
SRR1383451	M4	1798	1	0.000368052999631947
SRR1383451	M4	1799	1	0.000368052999631947
SRR1383451	M4	18	1	0.000368052999631947
SRR1383451	M4	180	1	0.000368052999631947
SRR1383451	M4	1800	1	0.000368052999631947
SRR1383451	M4	1801	1	0.000368052999631947
SRR1383451	M4	1802	1	0.000368052999631947
SRR1383451	M4	1803	1	0.000368052999631947
SRR1383451	M4	1805	1	0.000368052999631947
SRR1383451	M4	1806	1	0.000368052999631947
SRR1383451	M4	1807	1	0.000368052999631947
SRR1383451	M4	1809	1	0.000368052999631947
SRR1383451	M4	181	1	0.000368052999631947
SRR1383451	M4	1812	1	0.000368052999631947
SRR1383451	M4	1813	1	0.000368052999631947
SRR1383451	M4	1819	1	0.000368052999631947
SRR1383451	M4	182	1	0.000368052999631947
SRR1383451	M4	1822	1	0.000368052999631947
SRR1383451	M4	1823	1	0.000368052999631947
SRR1383451	M4	1826	1	0.000368052999631947
SRR1383451	M4	183	1	0.000368052999631947
SRR1383451	M4	1830	1	0.000368052999631947
SRR1383451	M4	1833	1	0.000368052999631947
SRR1383451	M4	1835	1	0.000368052999631947
SRR1383451	M4	1837	1	0.000368052999631947
SRR1383451	M4	1838	1	0.000368052999631947
SRR1383451	M4	1839	1	0.000368052999631947
SRR1383451	M4	1841	1	0.000368052999631947
SRR1383451	M4	1842	1	0.000368052999631947
SRR1383451	M4	1844	1	0.000368052999631947
SRR1383451	M4	1845	1	0.000368052999631947
SRR1383451	M4	1846	1	0.000368052999631947
SRR1383451	M4	1848	1	0.000368052999631947
SRR1383451	M4	1849	1	0.000368052999631947
SRR1383451	M4	1850	1	0.000368052999631947
SRR1383451	M4	1851	1	0.000368052999631947
SRR1383451	M4	1852	1	0.000368052999631947
SRR1383451	M4	1853	1	0.000368052999631947
SRR1383451	M4	1854	1	0.000368052999631947
SRR1383451	M4	1855	1	0.000368052999631947
SRR1383451	M4	1856	1	0.000368052999631947
SRR1383451	M4	1857	1	0.000368052999631947
SRR1383451	M4	1859	1	0.000368052999631947
SRR1383451	M4	186	1	0.000368052999631947
SRR1383451	M4	1860	1	0.000368052999631947
SRR1383451	M4	1861	1	0.000368052999631947
SRR1383451	M4	1866	1	0.000368052999631947
SRR1383451	M4	187	1	0.000368052999631947
SRR1383451	M4	1870	1	0.000368052999631947
SRR1383451	M4	1872	1	0.000368052999631947
SRR1383451	M4	1873	1	0.000368052999631947
SRR1383451	M4	1875	1	0.000368052999631947
SRR1383451	M4	1876	1	0.000368052999631947
SRR1383451	M4	1877	1	0.000368052999631947
SRR1383451	M4	1878	1	0.000368052999631947
SRR1383451	M4	1879	1	0.000368052999631947
SRR1383451	M4	188	1	0.000368052999631947
SRR1383451	M4	1880	1	0.000368052999631947
SRR1383451	M4	1881	1	0.000368052999631947
SRR1383451	M4	1882	1	0.000368052999631947
SRR1383451	M4	1883	1	0.000368052999631947
SRR1383451	M4	1884	1	0.000368052999631947
SRR1383451	M4	1885	1	0.000368052999631947
SRR1383451	M4	1886	1	0.000368052999631947
SRR1383451	M4	1887	1	0.000368052999631947
SRR1383451	M4	1889	1	0.000368052999631947
SRR1383451	M4	189	1	0.000368052999631947
SRR1383451	M4	1890	1	0.000368052999631947
SRR1383451	M4	1891	1	0.000368052999631947
SRR1383451	M4	1892	1	0.000368052999631947
SRR1383451	M4	1894	1	0.000368052999631947
SRR1383451	M4	1895	1	0.000368052999631947
SRR1383451	M4	1896	1	0.000368052999631947
SRR1383451	M4	1897	1	0.000368052999631947
SRR1383451	M4	1898	1	0.000368052999631947
SRR1383451	M4	1899	1	0.000368052999631947
SRR1383451	M4	19	1	0.000368052999631947
SRR1383451	M4	1901	1	0.000368052999631947
SRR1383451	M4	1904	1	0.000368052999631947
SRR1383451	M4	1905	1	0.000368052999631947
