sample_id	subject_id	clone_id	seq_count	seq_freq
SRR1383463	M5	822	5	0.0010501995379122
SRR1383463	M5	875	5	0.0010501995379122
SRR1383464	M5	1132	5	0.00477099236641221
SRR1383464	M5	1400	5	0.00477099236641221
SRR1383464	M5	1412	5	0.00477099236641221
SRR1383464	M5	1644	5	0.00477099236641221
SRR1383464	M5	2177	5	0.00477099236641221
SRR1383464	M5	2181	5	0.00477099236641221
SRR1383464	M5	2632	5	0.00477099236641221
SRR1383464	M5	732	5	0.00477099236641221
SRR1383465	M5	1173	5	0.00288850375505488
SRR1383465	M5	1190	5	0.00288850375505488
SRR1383465	M5	1226	5	0.00288850375505488
SRR1383465	M5	1434	5	0.00288850375505488
SRR1383465	M5	1466	5	0.00288850375505488
SRR1383465	M5	1494	5	0.00288850375505488
SRR1383465	M5	1657	5	0.00288850375505488
SRR1383465	M5	2009	5	0.00288850375505488
SRR1383465	M5	2013	5	0.00288850375505488
SRR1383465	M5	2229	5	0.00288850375505488
SRR1383465	M5	2234	5	0.00288850375505488
SRR1383465	M5	2585	5	0.00288850375505488
SRR1383465	M5	2851	5	0.00288850375505488
SRR1383465	M5	563	5	0.00288850375505488
SRR1383465	M5	732	5	0.00288850375505488
SRR1383465	M5	977	5	0.00288850375505488
SRR1383466	M5	2698	5	0.2
SRR1383467	M5	2698	5	0.0625
SRR1383467	M5	610	5	0.0625
SRR1383468	M5	610	5	0.0769230769230769
SRR1383463	M5	1030	4	0.000840159630329763
SRR1383463	M5	1138	4	0.000840159630329763
SRR1383463	M5	1177	4	0.000840159630329763
SRR1383463	M5	1182	4	0.000840159630329763
SRR1383463	M5	1234	4	0.000840159630329763
SRR1383463	M5	1263	4	0.000840159630329763
SRR1383463	M5	1330	4	0.000840159630329763
SRR1383463	M5	1335	4	0.000840159630329763
SRR1383463	M5	1365	4	0.000840159630329763
SRR1383463	M5	1390	4	0.000840159630329763
SRR1383463	M5	1405	4	0.000840159630329763
SRR1383463	M5	143	4	0.000840159630329763
SRR1383463	M5	1446	4	0.000840159630329763
SRR1383463	M5	1452	4	0.000840159630329763
SRR1383463	M5	1465	4	0.000840159630329763
SRR1383463	M5	1497	4	0.000840159630329763
SRR1383463	M5	1569	4	0.000840159630329763
SRR1383463	M5	1585	4	0.000840159630329763
SRR1383463	M5	164	4	0.000840159630329763
SRR1383463	M5	1672	4	0.000840159630329763
SRR1383463	M5	1680	4	0.000840159630329763
SRR1383463	M5	1730	4	0.000840159630329763
SRR1383463	M5	1732	4	0.000840159630329763
SRR1383463	M5	1733	4	0.000840159630329763
SRR1383463	M5	1752	4	0.000840159630329763
SRR1383463	M5	1899	4	0.000840159630329763
SRR1383463	M5	1945	4	0.000840159630329763
SRR1383463	M5	1956	4	0.000840159630329763
SRR1383463	M5	1984	4	0.000840159630329763
SRR1383463	M5	1985	4	0.000840159630329763
SRR1383463	M5	1986	4	0.000840159630329763
SRR1383463	M5	2144	4	0.000840159630329763
SRR1383463	M5	2164	4	0.000840159630329763
SRR1383463	M5	2182	4	0.000840159630329763
SRR1383463	M5	2293	4	0.000840159630329763
SRR1383463	M5	2348	4	0.000840159630329763
SRR1383463	M5	239	4	0.000840159630329763
SRR1383463	M5	2410	4	0.000840159630329763
SRR1383463	M5	2441	4	0.000840159630329763
SRR1383463	M5	2491	4	0.000840159630329763
SRR1383463	M5	2493	4	0.000840159630329763
SRR1383463	M5	2507	4	0.000840159630329763
SRR1383463	M5	2515	4	0.000840159630329763
SRR1383463	M5	2546	4	0.000840159630329763
SRR1383463	M5	2615	4	0.000840159630329763
SRR1383463	M5	2753	4	0.000840159630329763
SRR1383463	M5	2786	4	0.000840159630329763
SRR1383463	M5	2793	4	0.000840159630329763
SRR1383463	M5	2873	4	0.000840159630329763
SRR1383463	M5	3008	4	0.000840159630329763
SRR1383463	M5	3106	4	0.000840159630329763
SRR1383463	M5	3114	4	0.000840159630329763
SRR1383463	M5	3176	4	0.000840159630329763
SRR1383463	M5	403	4	0.000840159630329763
SRR1383463	M5	424	4	0.000840159630329763
SRR1383463	M5	435	4	0.000840159630329763
SRR1383463	M5	489	4	0.000840159630329763
SRR1383463	M5	568	4	0.000840159630329763
SRR1383463	M5	605	4	0.000840159630329763
SRR1383463	M5	639	4	0.000840159630329763
SRR1383463	M5	699	4	0.000840159630329763
SRR1383463	M5	732	4	0.000840159630329763
SRR1383463	M5	766	4	0.000840159630329763
SRR1383463	M5	850	4	0.000840159630329763
SRR1383463	M5	882	4	0.000840159630329763
SRR1383463	M5	980	4	0.000840159630329763
SRR1383464	M5	1003	4	0.00381679389312977
SRR1383464	M5	1008	4	0.00381679389312977
SRR1383464	M5	1275	4	0.00381679389312977
SRR1383464	M5	162	4	0.00381679389312977
SRR1383464	M5	1657	4	0.00381679389312977
SRR1383464	M5	2560	4	0.00381679389312977
SRR1383464	M5	2564	4	0.00381679389312977
SRR1383464	M5	2650	4	0.00381679389312977
SRR1383464	M5	2873	4	0.00381679389312977
SRR1383464	M5	46	4	0.00381679389312977
SRR1383464	M5	643	4	0.00381679389312977
SRR1383464	M5	793	4	0.00381679389312977
SRR1383465	M5	1085	4	0.00231080300404391
SRR1383465	M5	1146	4	0.00231080300404391
SRR1383465	M5	1150	4	0.00231080300404391
SRR1383465	M5	1214	4	0.00231080300404391
SRR1383465	M5	1341	4	0.00231080300404391
SRR1383465	M5	1465	4	0.00231080300404391
SRR1383465	M5	1644	4	0.00231080300404391
SRR1383465	M5	1674	4	0.00231080300404391
SRR1383465	M5	1857	4	0.00231080300404391
SRR1383465	M5	2211	4	0.00231080300404391
SRR1383465	M5	2235	4	0.00231080300404391
SRR1383465	M5	2268	4	0.00231080300404391
SRR1383465	M5	2549	4	0.00231080300404391
SRR1383465	M5	2643	4	0.00231080300404391
SRR1383465	M5	2731	4	0.00231080300404391
SRR1383465	M5	291	4	0.00231080300404391
SRR1383465	M5	3081	4	0.00231080300404391
SRR1383465	M5	310	4	0.00231080300404391
SRR1383465	M5	3187	4	0.00231080300404391
SRR1383465	M5	3393	4	0.00231080300404391
SRR1383465	M5	593	4	0.00231080300404391
SRR1383465	M5	605	4	0.00231080300404391
SRR1383465	M5	643	4	0.00231080300404391
SRR1383465	M5	700	4	0.00231080300404391
SRR1383465	M5	762	4	0.00231080300404391
SRR1383465	M5	772	4	0.00231080300404391
SRR1383465	M5	882	4	0.00231080300404391
SRR1383468	M5	243	4	0.0615384615384615
SRR1383468	M5	3377	4	0.0615384615384615
SRR1383463	M5	1013	3	0.000630119722747322
SRR1383463	M5	107	3	0.000630119722747322
SRR1383463	M5	1074	3	0.000630119722747322
SRR1383463	M5	1087	3	0.000630119722747322
SRR1383463	M5	1105	3	0.000630119722747322
SRR1383463	M5	1110	3	0.000630119722747322
SRR1383463	M5	113	3	0.000630119722747322
SRR1383463	M5	1164	3	0.000630119722747322
SRR1383463	M5	1168	3	0.000630119722747322
SRR1383463	M5	1175	3	0.000630119722747322
SRR1383463	M5	1176	3	0.000630119722747322
SRR1383463	M5	1210	3	0.000630119722747322
SRR1383463	M5	1215	3	0.000630119722747322
SRR1383463	M5	1262	3	0.000630119722747322
SRR1383463	M5	1285	3	0.000630119722747322
SRR1383463	M5	1291	3	0.000630119722747322
SRR1383463	M5	1320	3	0.000630119722747322
SRR1383463	M5	1333	3	0.000630119722747322
SRR1383463	M5	1339	3	0.000630119722747322
SRR1383463	M5	1409	3	0.000630119722747322
SRR1383463	M5	1412	3	0.000630119722747322
SRR1383463	M5	1439	3	0.000630119722747322
SRR1383463	M5	1466	3	0.000630119722747322
SRR1383463	M5	1480	3	0.000630119722747322
SRR1383463	M5	1495	3	0.000630119722747322
SRR1383463	M5	1502	3	0.000630119722747322
SRR1383463	M5	1504	3	0.000630119722747322
SRR1383463	M5	1506	3	0.000630119722747322
SRR1383463	M5	1624	3	0.000630119722747322
SRR1383463	M5	1681	3	0.000630119722747322
SRR1383463	M5	1684	3	0.000630119722747322
SRR1383463	M5	175	3	0.000630119722747322
SRR1383463	M5	1765	3	0.000630119722747322
SRR1383463	M5	177	3	0.000630119722747322
SRR1383463	M5	1776	3	0.000630119722747322
SRR1383463	M5	1919	3	0.000630119722747322
SRR1383463	M5	193	3	0.000630119722747322
SRR1383463	M5	1938	3	0.000630119722747322
SRR1383463	M5	1954	3	0.000630119722747322
SRR1383463	M5	1957	3	0.000630119722747322
SRR1383463	M5	1977	3	0.000630119722747322
SRR1383463	M5	2003	3	0.000630119722747322
SRR1383463	M5	2030	3	0.000630119722747322
SRR1383463	M5	2050	3	0.000630119722747322
SRR1383463	M5	2063	3	0.000630119722747322
SRR1383463	M5	2094	3	0.000630119722747322
SRR1383463	M5	2200	3	0.000630119722747322
SRR1383463	M5	2246	3	0.000630119722747322
SRR1383463	M5	2268	3	0.000630119722747322
SRR1383463	M5	2336	3	0.000630119722747322
SRR1383463	M5	2358	3	0.000630119722747322
SRR1383463	M5	2373	3	0.000630119722747322
SRR1383463	M5	2389	3	0.000630119722747322
SRR1383463	M5	2442	3	0.000630119722747322
SRR1383463	M5	2447	3	0.000630119722747322
SRR1383463	M5	2511	3	0.000630119722747322
SRR1383463	M5	2560	3	0.000630119722747322
SRR1383463	M5	2564	3	0.000630119722747322
SRR1383463	M5	2605	3	0.000630119722747322
SRR1383463	M5	2616	3	0.000630119722747322
SRR1383463	M5	2624	3	0.000630119722747322
SRR1383463	M5	2656	3	0.000630119722747322
SRR1383463	M5	2671	3	0.000630119722747322
SRR1383463	M5	2674	3	0.000630119722747322
SRR1383463	M5	2703	3	0.000630119722747322
SRR1383463	M5	2716	3	0.000630119722747322
SRR1383463	M5	2737	3	0.000630119722747322
SRR1383463	M5	281	3	0.000630119722747322
SRR1383463	M5	2834	3	0.000630119722747322
SRR1383463	M5	2845	3	0.000630119722747322
SRR1383463	M5	2846	3	0.000630119722747322
SRR1383463	M5	2850	3	0.000630119722747322
SRR1383463	M5	2851	3	0.000630119722747322
SRR1383463	M5	2858	3	0.000630119722747322
SRR1383463	M5	293	3	0.000630119722747322
SRR1383463	M5	3002	3	0.000630119722747322
SRR1383463	M5	3019	3	0.000630119722747322
SRR1383463	M5	3025	3	0.000630119722747322
SRR1383463	M5	3073	3	0.000630119722747322
SRR1383463	M5	3112	3	0.000630119722747322
SRR1383463	M5	3133	3	0.000630119722747322
SRR1383463	M5	3153	3	0.000630119722747322
SRR1383463	M5	3159	3	0.000630119722747322
SRR1383463	M5	3174	3	0.000630119722747322
SRR1383463	M5	3190	3	0.000630119722747322
SRR1383463	M5	3195	3	0.000630119722747322
SRR1383463	M5	3198	3	0.000630119722747322
SRR1383463	M5	320	3	0.000630119722747322
SRR1383463	M5	322	3	0.000630119722747322
SRR1383463	M5	3277	3	0.000630119722747322
SRR1383463	M5	3287	3	0.000630119722747322
SRR1383463	M5	3292	3	0.000630119722747322
SRR1383463	M5	3299	3	0.000630119722747322
SRR1383463	M5	3300	3	0.000630119722747322
SRR1383463	M5	335	3	0.000630119722747322
SRR1383463	M5	3395	3	0.000630119722747322
SRR1383463	M5	366	3	0.000630119722747322
SRR1383463	M5	394	3	0.000630119722747322
SRR1383463	M5	420	3	0.000630119722747322
SRR1383463	M5	451	3	0.000630119722747322
SRR1383463	M5	516	3	0.000630119722747322
SRR1383463	M5	550	3	0.000630119722747322
SRR1383463	M5	564	3	0.000630119722747322
SRR1383463	M5	580	3	0.000630119722747322
SRR1383463	M5	593	3	0.000630119722747322
SRR1383463	M5	606	3	0.000630119722747322
SRR1383463	M5	655	3	0.000630119722747322
SRR1383463	M5	735	3	0.000630119722747322
SRR1383463	M5	743	3	0.000630119722747322
SRR1383463	M5	768	3	0.000630119722747322
SRR1383463	M5	770	3	0.000630119722747322
SRR1383463	M5	811	3	0.000630119722747322
SRR1383463	M5	825	3	0.000630119722747322
SRR1383463	M5	827	3	0.000630119722747322
SRR1383463	M5	858	3	0.000630119722747322
SRR1383463	M5	874	3	0.000630119722747322
SRR1383463	M5	899	3	0.000630119722747322
SRR1383463	M5	904	3	0.000630119722747322
SRR1383463	M5	905	3	0.000630119722747322
SRR1383463	M5	914	3	0.000630119722747322
SRR1383463	M5	916	3	0.000630119722747322
SRR1383463	M5	937	3	0.000630119722747322
SRR1383463	M5	951	3	0.000630119722747322
SRR1383463	M5	966	3	0.000630119722747322
SRR1383463	M5	972	3	0.000630119722747322
SRR1383463	M5	977	3	0.000630119722747322
SRR1383463	M5	983	3	0.000630119722747322
SRR1383463	M5	991	3	0.000630119722747322
SRR1383464	M5	1011	3	0.00286259541984733
SRR1383464	M5	1150	3	0.00286259541984733
SRR1383464	M5	1264	3	0.00286259541984733
SRR1383464	M5	1341	3	0.00286259541984733
SRR1383464	M5	1381	3	0.00286259541984733
SRR1383464	M5	1466	3	0.00286259541984733
SRR1383464	M5	1976	3	0.00286259541984733
SRR1383464	M5	2175	3	0.00286259541984733
SRR1383464	M5	2234	3	0.00286259541984733
SRR1383464	M5	2348	3	0.00286259541984733
SRR1383464	M5	2555	3	0.00286259541984733
SRR1383464	M5	2649	3	0.00286259541984733
SRR1383464	M5	2699	3	0.00286259541984733
SRR1383464	M5	2716	3	0.00286259541984733
SRR1383464	M5	273	3	0.00286259541984733
SRR1383464	M5	2846	3	0.00286259541984733
SRR1383464	M5	3073	3	0.00286259541984733
SRR1383464	M5	3174	3	0.00286259541984733
SRR1383464	M5	3393	3	0.00286259541984733
SRR1383464	M5	636	3	0.00286259541984733
SRR1383464	M5	92	3	0.00286259541984733
SRR1383465	M5	1011	3	0.00173310225303293
SRR1383465	M5	1012	3	0.00173310225303293
SRR1383465	M5	1058	3	0.00173310225303293
SRR1383465	M5	1122	3	0.00173310225303293
SRR1383465	M5	1157	3	0.00173310225303293
SRR1383465	M5	1229	3	0.00173310225303293
SRR1383465	M5	1275	3	0.00173310225303293
SRR1383465	M5	1342	3	0.00173310225303293
SRR1383465	M5	1343	3	0.00173310225303293
SRR1383465	M5	1364	3	0.00173310225303293
SRR1383465	M5	1400	3	0.00173310225303293
SRR1383465	M5	1540	3	0.00173310225303293
SRR1383465	M5	1694	3	0.00173310225303293
SRR1383465	M5	1707	3	0.00173310225303293
SRR1383465	M5	1724	3	0.00173310225303293
SRR1383465	M5	1873	3	0.00173310225303293
SRR1383465	M5	1956	3	0.00173310225303293
SRR1383465	M5	2177	3	0.00173310225303293
SRR1383465	M5	2192	3	0.00173310225303293
SRR1383465	M5	2200	3	0.00173310225303293
SRR1383465	M5	2233	3	0.00173310225303293
SRR1383465	M5	2262	3	0.00173310225303293
SRR1383465	M5	2293	3	0.00173310225303293
SRR1383465	M5	2524	3	0.00173310225303293
SRR1383465	M5	2535	3	0.00173310225303293
SRR1383465	M5	2555	3	0.00173310225303293
SRR1383465	M5	2586	3	0.00173310225303293
SRR1383465	M5	2615	3	0.00173310225303293
SRR1383465	M5	2653	3	0.00173310225303293
SRR1383465	M5	2700	3	0.00173310225303293
SRR1383465	M5	2793	3	0.00173310225303293
SRR1383465	M5	2999	3	0.00173310225303293
SRR1383465	M5	3073	3	0.00173310225303293
SRR1383465	M5	3133	3	0.00173310225303293
SRR1383465	M5	3143	3	0.00173310225303293
SRR1383465	M5	3176	3	0.00173310225303293
SRR1383465	M5	3292	3	0.00173310225303293
SRR1383465	M5	379	3	0.00173310225303293
SRR1383465	M5	403	3	0.00173310225303293
SRR1383465	M5	677	3	0.00173310225303293
SRR1383465	M5	899	3	0.00173310225303293
SRR1383465	M5	940	3	0.00173310225303293
SRR1383466	M5	2435	3	0.12
SRR1383467	M5	243	3	0.0375
SRR1383468	M5	2750	3	0.0461538461538462
SRR1383463	M5	1011	2	0.000420079815164881
SRR1383463	M5	1012	2	0.000420079815164881
SRR1383463	M5	1022	2	0.000420079815164881
SRR1383463	M5	1025	2	0.000420079815164881
SRR1383463	M5	1026	2	0.000420079815164881
SRR1383463	M5	1029	2	0.000420079815164881
SRR1383463	M5	1032	2	0.000420079815164881
SRR1383463	M5	1033	2	0.000420079815164881
SRR1383463	M5	1042	2	0.000420079815164881
SRR1383463	M5	1055	2	0.000420079815164881
SRR1383463	M5	1073	2	0.000420079815164881
SRR1383463	M5	1077	2	0.000420079815164881
SRR1383463	M5	1080	2	0.000420079815164881
SRR1383463	M5	110	2	0.000420079815164881
SRR1383463	M5	1101	2	0.000420079815164881
SRR1383463	M5	1102	2	0.000420079815164881
SRR1383463	M5	1106	2	0.000420079815164881
SRR1383463	M5	111	2	0.000420079815164881
SRR1383463	M5	1133	2	0.000420079815164881
SRR1383463	M5	1139	2	0.000420079815164881
SRR1383463	M5	114	2	0.000420079815164881
SRR1383463	M5	1145	2	0.000420079815164881
SRR1383463	M5	1148	2	0.000420079815164881
SRR1383463	M5	1153	2	0.000420079815164881
SRR1383463	M5	1156	2	0.000420079815164881
SRR1383463	M5	1160	2	0.000420079815164881
SRR1383463	M5	119	2	0.000420079815164881
SRR1383463	M5	1195	2	0.000420079815164881
SRR1383463	M5	1198	2	0.000420079815164881
SRR1383463	M5	1206	2	0.000420079815164881
SRR1383463	M5	1208	2	0.000420079815164881
SRR1383463	M5	1227	2	0.000420079815164881
SRR1383463	M5	1229	2	0.000420079815164881
SRR1383463	M5	1230	2	0.000420079815164881
SRR1383463	M5	124	2	0.000420079815164881
SRR1383463	M5	1244	2	0.000420079815164881
SRR1383463	M5	1256	2	0.000420079815164881
SRR1383463	M5	1259	2	0.000420079815164881
SRR1383463	M5	1279	2	0.000420079815164881
SRR1383463	M5	1284	2	0.000420079815164881
SRR1383463	M5	1296	2	0.000420079815164881
SRR1383463	M5	1302	2	0.000420079815164881
SRR1383463	M5	1303	2	0.000420079815164881
SRR1383463	M5	1319	2	0.000420079815164881
SRR1383463	M5	1331	2	0.000420079815164881
SRR1383463	M5	1338	2	0.000420079815164881
SRR1383463	M5	1366	2	0.000420079815164881
SRR1383463	M5	137	2	0.000420079815164881
SRR1383463	M5	1371	2	0.000420079815164881
SRR1383463	M5	1377	2	0.000420079815164881
SRR1383463	M5	1380	2	0.000420079815164881
SRR1383463	M5	1387	2	0.000420079815164881
SRR1383463	M5	1395	2	0.000420079815164881
SRR1383463	M5	1397	2	0.000420079815164881
SRR1383463	M5	1404	2	0.000420079815164881
SRR1383463	M5	1416	2	0.000420079815164881
SRR1383463	M5	1423	2	0.000420079815164881
SRR1383463	M5	1426	2	0.000420079815164881
SRR1383463	M5	1427	2	0.000420079815164881
SRR1383463	M5	1437	2	0.000420079815164881
SRR1383463	M5	1458	2	0.000420079815164881
SRR1383463	M5	1469	2	0.000420079815164881
SRR1383463	M5	1472	2	0.000420079815164881
SRR1383463	M5	1488	2	0.000420079815164881
SRR1383463	M5	1491	2	0.000420079815164881
SRR1383463	M5	1492	2	0.000420079815164881
SRR1383463	M5	1500	2	0.000420079815164881
SRR1383463	M5	1503	2	0.000420079815164881
SRR1383463	M5	151	2	0.000420079815164881
SRR1383463	M5	1522	2	0.000420079815164881
SRR1383463	M5	1524	2	0.000420079815164881
SRR1383463	M5	1532	2	0.000420079815164881
